"eu_vote","party_id","income","gender","religion","age","ethnic_group","education","marital_status","social_class","region","wt_vote","ability"
"0","1","5","2","1","3","1","0","1","2","North West",0.839493579261834,-0.673286815884438
"2","0","1","1","1","3","1","0","4","2","North West",0.459381412045798,-0.640977892727688
"2","1","1","2","1","1","3","4","1","1","North West",0.276569233094234,-0.640977892727688
"1","0","3","2","0","1","1","3","3","2","North West",0.822802274698017,-0.290903410526972
"1","2","4","2","1","6","1","4","1","2","North West",0.599510031246266,-0.72780497097891
"0","0","9","1","1","5","1","4","5","1","North West",1.22429275939427,-0.317754884940321
"1","2","4","1","1","6","1","2","1","1","North West",0.997080413401538,0.322001889012642
"1","2","13","1","0","4","1","0","1","1","North West",1.11241842505299,-0.290903410526972
"1","3","5","1","1","6","1","4","1","2","North West",0.706538807591899,0.839420258271681
"1","0","11","1","0","4","1","4","1","1","North West",0.895830495263472,-1.20741027342236
"1","2","7","1","1","5","1","5","2","1","North West",0.359759106382528,0.839420258271681
"1","2","7","1","1","6","1","3","2","1","North West",0.997080413401538,-0.0358248190498095
"0","0","3","2","1","4","1","0","6","2","North West",0.760130409310127,0.322001889012642
"1","0","3","2","1","5","1","3","3","2","North West",0.390476339008927,-0.317754884940321
"2","1","4","2","0","3","1","4","3","2","North West",0.334154877621057,0.322001889012642
"1","1","5","2","1","4","1","3","1","1","North West",0.44370429772365,-0.290903410526972
"1","2","6","1","1","6","1","0","1","2","North West",0.997080413401538,0.292189428889772
"2","1","12","1","0","6","1","4","4","2","North West",0.30842354032828,0.839420258271681
"2","2","7","2","1","6","1","2","1","2","North West",0.91105406434564,0.839420258271681
"2","1","9","2","1","3","1","4","1","2","North West",0.668309755242114,-1.20741027342236
"1","2","3","1","1","3","1","3","6","2","North West",0.786987600884858,-0.247353298644551
"1","2","9","2","0","7","1","4","1","1","North West",0.819335744991702,0.0665939642829392
"2","1","8","1","0","8","1","1","4","1","North West",0.507012534271239,-0.290903410526972
"2","1","3","1","1","6","1","2","1","4","North West",0.870505817341926,-0.398214868178642
"2","1","15","1","0","2","1","5","2","1","North West",0.915500328197583,0.322001889012642
"2","1","8","1","1","6","1","3","1","2","North West",0.870505817341926,0.322001889012642
"2","2","6","1","0","6","1","4","1","1","North West",0.706538807591899,0.37240049774067
"2","2","6","1","1","6","1","2","1","1","North West",0.997080413401538,0.839420258271681
"1","0","5","1","1","6","1","0","1","1","North West",0.997080413401538,-0.290903410526972
"1","1","5","1","1","5","1","4","4","2","North West",0.357322870103433,0.37240049774067
"0","1","4","2","0","1","2","2","3","2","North West",0.480287199392066,0.0665939642829392
"1","6","4","1","1","6","1","4","3","2","North West",0.306298402755334,-0.290903410526972
"2","1","4","2","0","5","1","2","1","2","North West",0.387832090103632,0.839420258271681
"2","1","3","1","1","5","1","0","5","2","North West",0.848906329194979,0.322001889012642
"1","2","7","1","0","6","1","0","4","1","North West",0.498540206700769,-0.290903410526972
"2","1","14","2","0","2","1","4","3","2","North West",0.365160645527181,0.322001889012642
"0","0","2","1","1","1","1","0","2","2","North West",1.8009908836593,-0.0781367647476091
"1","2","6","2","1","5","1","0","1","2","North West",0.888448469906134,0.839420258271681
"1","1","3","2","0","2","1","0","3","1","North West",0.748624565882347,-0.290903410526972
"0","0","2","2","1","2","1","0","3","2","North West",0.748624565882347,0.37240049774067
"0","1","3","2","0","5","1","0","3","2","North West",0.664413139350942,-1.20741027342236
"2","1","6","1","1","3","4","4","3","2","North West",0.365707477259155,0.292189428889772
"1","2","10","1","1","4","1","3","1","2","North West",1.11241842505299,-0.317754884940321
"1","2","5","1","0","6","1","2","1","2","North West",0.498540206700769,0.0665939642829392
"2","1","12","1","0","4","1","4","1","2","North West",0.782109092704748,0.839420258271681
"0","0","3","2","0","2","1","3","3","2","North West",0.748624565882347,-1.20741027342236
"2","2","11","1","1","5","1","3","1","2","North West",0.972340283994269,0.839420258271681
"2","3","11","1","0","2","1","4","3","2","North West",0.850168427682364,-0.317754884940321
"1","1","4","2","1","6","1","0","4","2","North West",0.397700051202641,-1.20741027342236
"2","1","4","2","1","5","3","0","1","2","North West",0.775664180207263,-1.20741027342236
"2","6","15","1","0","2","1","4","1","1","North West",0.799281934298209,0.839420258271681
"2","1","7","2","0","4","1","3","6","2","North West",0.44370429772365,-1.20741027342236
"1","1","3","1","1","6","4","3","1","2","North West",1.30575872601289,-1.20741027342236
"2","1","11","1","1","3","4","4","1","2","North West",1.46282990903662,0.0665939642829392
"0","1","8","2","0","1","1","3","3","1","North West",1.4408615981762,-0.640977892727688
"2","1","12","2","0","3","1","4","1","2","North West",0.668309755242114,0.839420258271681
"0","1","10","2","0","3","1","5","2","2","North West",1.71736865206522,-0.640977892727688
"1","1","6","1","1","7","1","0","1","1","North West",0.953331001035853,0.292189428889772
"1","2","5","1","1","7","1","2","1","2","North West",1.09194866902074,0.839420258271681
"1","1","13","2","0","3","1","2","2","2","North West",0.839493579261834,-1.20741027342236
"2","1","12","2","1","4","1","2","1","2","North West",1.33111289317095,0.322001889012642
"2","1","6","2","0","1","1","2","2","2","North West",0.960574398784132,-0.72780497097891
"2","1","3","2","1","7","1","4","6","1","North West",0.357662492806499,-0.247353298644551
"2","1","13","1","0","4","1","5","1","2","North West",0.782109092704748,0.839420258271681
"1","1","5","2","1","6","1","3","1","2","North West",0.795400102405283,-0.673286815884438
"1","2","4","2","1","6","1","4","4","1","North West",0.322789939318212,0.839420258271681
"2","0","13","1","0","2","1","0","3","2","North West",1.63862699447731,-0.398214868178642
"0","1","5","1","1","4","1","1","6","2","North West",0.831905780803896,-0.640977892727688
"2","2","15","1","0","2","3","4","1","1","North West",0.915500328197583,0.0665939642829392
"0","0","1","1","1","6","1","4","3","1","North West",0.52837467014266,0.37240049774067
"2","0","9","1","0","4","1","4","6","2","North West",0.669933678592746,0.37240049774067
"2","1","8","2","1","6","1","1","1","1","North West",1.36658109651846,-0.290903410526972
"0","3","6","1","1","3","4","4","1","2","North West",1.25302087810703,-1.20741027342236
"0","1","9","1","1","5","1","0","1","2","North West",0.848906329194979,-0.0358248190498095
"2","1","6","2","1","2","1","4","3","2","North West",0.365160645527181,-0.640977892727688
"2","3","14","2","1","3","1","5","1","1","North West",0.668309755242114,0.839420258271681
"2","1","13","2","1","5","1","5","1","2","North West",0.652987359326016,0.839420258271681
"1","2","4","2","1","8","1","3","4","1","North West",0.746143150846182,-0.673286815884438
"2","2","14","1","1","5","1","0","3","2","North West",0.486170141997134,-0.398214868178642
"1","2","11","1","0","4","1","2","1","2","North West",1.11241842505299,-0.72780497097891
"1","2","4","1","1","7","1","0","1","2","North West",1.09194866902074,-0.72780497097891
"1","1","8","1","1","8","1","0","4","2","North West",0.476665500517927,-0.290903410526972
"1","1","10","2","1","4","1","2","1","2","North West",1.33111289317095,-1.20741027342236
"1","1","7","2","0","2","1","4","3","2","North West",0.365160645527181,-1.20741027342236
"1","1","7","2","0","3","1","4","3","2","North West",0.668309755242114,-1.20741027342236
"1","1","13","1","1","2","1","4","1","1","North West",0.799281934298209,-0.72780497097891
"1","2","6","1","1","8","1","0","4","1","North West",0.545974334510371,0.37240049774067
"1","0","11","1","1","2","1","3","1","2","North West",1.63862699447731,-1.20741027342236
"0","0","9","1","0","2","1","0","2","2","North West",1.63862699447731,-1.20741027342236
"1","2","4","2","1","5","1","2","4","2","Scotland",0.555633395586296,0.839420258271681
"0","0","14","2","1","7","1","0","1","2","Scotland",0.93327202767747,-0.673286815884438
"2","4","7","2","1","5","1","0","1","2","Scotland",1.13293231140793,0.839420258271681
"1","4","3","1","0","5","1","0","3","2","Scotland",0.619954765377137,0.839420258271681
"1","4","7","2","1","4","1","0","3","2","Scotland",0.648072901171438,0.839420258271681
"1","2","15","1","1","6","1","0","1","2","Scotland",1.24714306915159,0.322001889012642
"0","2","10","2","0","3","1","4","1","2","Scotland",1.43205060348448,0.839420258271681
"1","2","5","2","1","5","1","2","4","1","Scotland",0.555633395586296,0.322001889012642
"1","1","7","2","1","5","1","0","3","2","Scotland",0.48509838992548,0.0665939642829392
"1","2","12","2","1","6","1","0","6","2","Scotland",0.569770876400457,0.839420258271681
"0","0","1","1","1","3","1","0","1","2","Scotland",1.96872011276091,-0.640977892727688
"2","2","2","1","1","5","1","0","3","2","Scotland",0.608099121064566,-1.20741027342236
"0","4","6","2","0","3","1","2","1","1","Scotland",2.69829359224539,-0.290903410526972
"2","4","8","2","1","4","1","5","3","2","Scotland",0.521893070941888,0.322001889012642
"2","4","8","1","0","3","1","4","2","2","Scotland",1.06830205153902,0.839420258271681
"2","0","11","1","0","4","1","1","1","2","Scotland",1.41853446793735,-0.290903410526972
"2","4","7","2","0","4","1","0","1","2","Scotland",1.29614580234288,-0.72780497097891
"1","0","8","1","1","5","1","4","1","1","Scotland",1.02384781817904,0.0665939642829392
"1","4","4","2","1","6","1","2","1","2","Scotland",0.580879264188356,0.0665939642829392
"0","1","10","2","1","3","3","5","1","2","Scotland",0.716025301742239,-1.20741027342236
"1","2","6","1","1","7","1","0","4","2","Scotland",0.682901898450039,0.37240049774067
"2","1","11","2","0","5","1","3","1","2","Scotland",0.97019677985096,0.839420258271681
"2","2","5","1","1","6","1","0","4","2","Scotland",0.623571534575794,-0.72780497097891
"0","1","3","2","1","8","1","0","4","2","Scotland",0.544770745327215,-1.20741027342236
"1","4","12","2","0","4","1","5","1","2","Scotland",1.04378614188378,-0.640977892727688
"1","2","9","1","0","5","1","3","1","2","Scotland",1.21619824212913,-0.290903410526972
"2","0","5","1","0","5","1","5","4","2","Scotland",0.521904498718794,0.839420258271681
"1","1","4","2","1","5","1","0","3","2","Scotland",1.13293231140793,-0.290903410526972
"0","4","3","2","0","4","1","0","3","2","Scotland",1.90153443770581,-1.20741027342236
"2","2","3","1","0","7","1","0","1","2","Scotland",0.682901898450039,-0.673286815884438
"0","1","5","1","0","3","1","0","1","2","Scotland",1.96872011276091,-0.640977892727688
"2","1","11","1","0","5","1","4","4","2","Scotland",1.34081284190081,0.322001889012642
"2","4","12","1","1","3","1","4","1","2","Scotland",1.06830205153902,0.839420258271681
"2","1","6","2","1","3","1","4","2","2","Scotland",0.835918415499897,-0.72780497097891
"2","1","3","2","1","2","3","3","1","2","Scotland",1.09316493025093,-0.72780497097891
"0","4","2","1","1","5","1","0","6","2","Scotland",0.909515992763752,-1.20741027342236
"2","6","4","2","0","2","1","5","3","1","Scotland",0.453593970186564,-0.640977892727688
"2","3","14","1","1","3","1","4","1","1","Scotland",1.04787248175625,0.839420258271681
"1","2","15","1","0","3","1","5","1","1","Scotland",1.04787248175625,-0.290903410526972
"1","2","6","2","0","8","1","3","1","1","Scotland",1.24796464110605,0.839420258271681
"1","1","12","1","0","5","1","4","1","1","Scotland",0.893875227933871,0.37240049774067
"1","4","7","2","0","3","1","4","3","2","Scotland",0.48806541223845,0.0665939642829392
"2","4","14","2","1","5","1","5","1","1","Scotland",0.953750988119245,0.839420258271681
"2","4","3","2","0","1","1","3","3","2","Scotland",0.701505755753085,-0.398214868178642
"2","4","14","1","1","4","1","5","1","1","Scotland",1.14234572741825,0.0665939642829392
"2","4","3","1","1","5","1","3","6","2","Scotland",0.619954765377137,0.0665939642829392
"2","3","15","1","0","3","1","4","1","1","Scotland",0.91485007522055,0.322001889012642
"2","2","2","2","1","8","1","0","4","2","Scotland",0.623982320553025,0.292189428889772
"2","3","6","2","1","2","1","4","1","1","Scotland",1.06670465061768,0.292189428889772
"2","3","14","2","1","3","1","5","1","1","Scotland",0.835918415499897,0.322001889012642
"2","0","6","2","1","3","1","0","1","2","Scotland",0.89943119741513,-0.72780497097891
"0","0","5","1","0","3","1","0","3","2","Scotland",0.984360056380456,-0.640977892727688
"0","0","10","1","0","1","1","0","3","1","Scotland",2.25267016378182,-1.20741027342236
"2","1","5","2","0","4","1","0","1","1","Scotland",0.950767218852904,0.0665939642829392
"0","1","6","1","0","3","1","4","3","2","Scotland",0.457425037610275,-0.673286815884438
"2","1","14","1","0","8","1","0","3","4","Scotland",0.596210764231715,0.292189428889772
"2","0","6","1","0","2","1","0","3","2","Scotland",1.02479312180817,-1.20741027342236
"1","4","5","2","0","5","1","0","1","2","Scotland",0.566466155703963,-0.673286815884438
"0","4","4","1","0","5","1","0","3","2","Scotland",0.619954765377137,-0.673286815884438
"0","0","9","2","0","6","1","0","1","2","Scotland",0.497441185076077,-0.0358248190498095
"2","0","6","1","1","1","1","0","3","4","Scotland",1.12633508189091,-0.247353298644551
"2","0","4","2","1","6","1","0","3","2","Scotland",0.580879264188356,0.0665939642829392
"2","1","8","2","1","3","1","0","1","4","Scotland",0.525017132470752,-0.673286815884438
"0","1","3","2","0","5","1","0","3","2","Scotland",0.48509838992548,-0.247353298644551
"1","0","7","1","0","3","1","0","1","4","Scotland",0.984360056380456,-0.673286815884438
"1","0","7","1","0","2","1","0","1","2","Scotland",1.02479312180817,-0.00996496915823546
"1","0","3","1","0","5","1","0","3","2","Scotland",1.23990953075427,-0.640977892727688
"0","0","4","2","0","3","1","4","1","2","Scotland",0.716025301742239,0.839420258271681
"2","0","7","2","0","3","1","0","3","2","Scotland",0.89943119741513,-0.673286815884438
"0","1","4","2","0","5","1","0","3","2","Scotland",0.48509838992548,-0.398214868178642
"1","0","5","1","0","3","1","0","3","2","Scotland",0.984360056380456,-0.00996496915823546
"1","0","11","2","0","4","1","4","3","2","Scotland",0.893855655374693,0.839420258271681
"2","0","4","2","1","6","1","2","4","2","Scotland",0.569770876400457,0.292189428889772
"1","2","5","1","0","5","1","4","6","2","Scotland",0.765669553312217,-0.673286815884438
"2","0","3","1","0","1","1","3","3","4","Scotland",0.657465759020856,0.322001889012642
