"gender","age","nationality","education_ISCED","in_paid_work","religion","ideology_left_right","gen_imm_escape","gen_imm_work","gen_imm_study","gen_imm_family_war","gen_imm_marriage","gen_imm_ess_good_bad","gen_imm_ess_jobs","gen_imm_ess_welfare","gen_imm_ess_safety","imm_anger","imm_fear","imm_hope","imm_sympathy","imm_size","eu_nat_identity","free_move_protect_jobs","free_move_protect_services","part_in_W2","gen_know_switzerland","gen_know_ep","gen_know_party","mig_know_free_move","mig_know_schengen","mig_know_asylum","mig_know_syrians","gen_know_sum","mig_know_sum","gen_know_prop","mig_know_prop","W1_EX1","W1_EX2","W2_EX1","W2_EX2","W2_CC","WEIGHT","WEIGHTEX1","WEIGHTEX2","education_binary","gen_imm_sum"
"male",37,"romania",6,1,1,5,5,5,5,5,5,10,5,10,10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.4732,0.4737,0.4902,1,25
"male",47,"hungary",2,1,5,NA,3,2,5,2,2,6,5,5,7,6,1,1,1,5,2,1,5,1,0,0,1,1,1,0,0,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,0.9507,0.9597,0.9501,0,14
"female",58,"romania",6,1,4,4,4,4,4,4,4,8,6,8,5,1,5,5,7,5,2,1,1,1,0,0,0,1,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.97,0.9624,0.9197,1,20
"female",40,"poland",7,1,1,5,5,5,5,5,5,7,8,5,5,1,1,5,5,10,1,2,2,1,0,1,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.0873,1.0853,1.0609,1,25
"female",50,"uk",5,1,1,5,4,4,3,3,2,4,7,3,8,2,6,3,4,2,3,3,4,1,1,0,1,1,0,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9613,0.966,0.9333,0,16
"male",53,"germany",3,1,1,3,4,4,4,4,5,5,5,5,5,1,1,4,5,20,1,2,2,1,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9998,1.0012,0.9954,0,21
"female",56,"poland",6,1,2,5,5,4,5,5,4,10,6,NA,5,1,1,NA,7,10,4,NA,NA,1,1,0,0,0,0,0,0,2,0,0.666666666666667,0,NA,NA,NA,NA,2,0.7744,0.7687,0.7377,1,23
"female",34,"hungary",4,1,1,5,3,4,4,3,3,3,4,3,8,3,4,2,2,10,2,3,3,1,1,1,1,1,1,1,0,3,4,1,1,NA,NA,NA,NA,2,0.9071,0.9092,0.9382,0,17
"female",29,"poland",7,1,1,3,3,2,4,3,4,8,4,6,4,2,4,2,2,4,1,1,1,1,1,0,1,1,0,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1.0968,1.1194,1.1464,1,16
"female",39,"spain",5,1,1,2,4,4,4,4,4,6,4,2,10,4,5,4,4,10,2,3,3,1,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1.2196,1.2267,1.2507,0,20
"female",42,"spain",6,1,1,2,4,3,4,3,3,4,4,3,6,2,3,3,3,20,2,2,4,1,0,1,1,1,0,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9624,0.9545,0.9564,1,17
"female",45,"poland",7,1,2,6,4,3,4,4,4,5,6,5,7,4,5,4,5,1,4,3,3,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1.1226,1.1324,1.1052,1,19
"female",39,"spain",6,1,2,3,4,4,4,4,4,5,5,3,4,3,4,4,4,5,3,2,2,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,0.934,0.9305,0.9502,1,20
"female",66,"spain",4,0,5,4,4,3,5,4,4,2,2,1,2,4,3,3,3,10,3,4,3,1,0,1,1,1,0,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.919,0.9115,0.8746,0,20
"male",74,"germany",3,0,1,8,2,4,3,2,2,0,4,0,10,7,7,1,1,22,5,4,5,1,1,1,1,1,0,0,1,3,2,1,0.5,NA,NA,NA,NA,2,0.9599,0.9612,0.9316,0,13
"female",41,"poland",3,1,2,3,4,4,5,4,4,7,7,5,NA,2,2,3,4,50,3,NA,3,1,1,0,1,0,1,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.2075,1.206,1.1699,0,21
"female",32,"uk",2,0,1,5,3,3,3,3,3,5,0,3,10,4,6,3,3,30,1,3,3,1,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,0.9914,0.9904,1.0198,0,15
"male",61,"romania",7,0,5,7,2,4,5,3,3,8,8,7,7,3,3,4,5,0,3,1,1,1,0,0,0,1,1,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,0.4119,0.4107,0.3978,1,17
"female",36,"spain",5,1,1,6,4,4,4,4,4,6,4,5,6,4,4,3,3,30,4,2,3,1,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9449,0.9412,0.9746,0,20
"female",51,"spain",6,0,5,5,2,1,2,1,1,5,3,4,6,6,2,5,5,30,3,3,3,1,0,0,1,1,0,0,1,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1.139,1.1446,1.1378,1,7
"female",30,"uk",2,0,1,5,4,3,3,3,3,6,6,6,5,5,5,5,5,30,4,4,4,1,0,1,1,1,0,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.8879,0.8859,0.9145,0,16
"female",51,"spain",5,0,2,4,4,2,4,4,4,4,6,2,10,1,1,1,4,10,2,2,2,1,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9542,0.9555,0.9523,0,18
"female",40,"romania",2,1,4,5,3,4,4,3,4,9,5,5,5,4,6,7,7,20,3,NA,NA,1,0,0,1,1,1,0,0,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1.3098,1.3143,1.3237,0,18
"female",39,"spain",4,1,2,5,4,3,4,3,4,3,2,3,5,1,6,4,5,40,2,4,4,1,0,0,1,1,0,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1.1183,1.1286,1.1594,0,18
"female",60,"romania",3,1,3,NA,3,3,3,3,5,5,5,5,6,NA,7,4,3,4,5,NA,4,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,0.8877,0.8834,0.845,0,17
"male",26,"spain",4,1,5,5,3,5,3,3,3,3,5,0,10,4,4,1,4,40,3,3,5,1,1,0,0,1,1,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9092,0.9075,0.9389,0,17
"female",48,"spain",4,0,1,5,3,4,4,4,4,5,5,5,5,2,2,4,4,15,2,3,3,1,0,0,1,1,1,1,1,1,4,0.333333333333333,1,NA,NA,NA,NA,2,0.9542,0.9555,0.9523,0,19
"female",21,"spain",2,1,2,5,3,4,4,4,4,7,5,5,5,1,1,4,4,10,2,2,2,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1.084,1.0993,1.1432,0,19
"male",40,"spain",2,0,1,5,3,3,3,3,2,5,3,1,4,3,6,3,4,20,2,3,3,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.8715,0.8663,0.8607,0,14
"female",52,"romania",3,0,2,5,3,4,4,4,4,7,7,6,3,1,1,2,2,4,1,1,1,1,0,1,0,1,0,0,1,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,0.8654,0.868,0.8398,0,19
"male",40,"romania",6,1,4,6,2,2,5,2,2,2,2,4,7,5,6,1,4,6,2,3,2,1,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.854,0.853,0.8421,1,13
"female",27,"poland",7,1,3,5,5,5,5,5,5,3,4,4,4,4,4,4,4,5,4,3,3,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1.108,1.1263,1.1772,1,25
"male",33,"spain",3,0,2,3,1,1,2,1,1,0,0,0,10,5,5,1,1,50,4,5,5,1,1,1,1,0,0,0,1,3,1,1,0.25,NA,NA,NA,NA,2,0.9198,0.9179,0.963,0,6
"male",32,"romania",7,1,1,9,3,4,5,3,4,9,9,9,3,1,5,2,5,4,1,2,1,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,0.6422,0.6473,0.6592,1,19
"male",27,"romania",6,1,66,NA,3,3,4,3,3,6,5,NA,5,3,3,3,4,10,NA,2,3,1,1,0,0,0,0,0,0,2,0,0.666666666666667,0,NA,NA,NA,NA,2,0.6799,0.6802,0.7049,1,16
"female",29,"romania",6,1,4,5,3,4,4,3,4,7,7,7,5,4,4,4,5,1,1,3,3,1,0,0,1,1,0,1,0,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1.8386,1.8432,1.8959,1,18
"female",35,"hungary",4,1,2,2,3,3,4,4,4,2,3,4,8,1,4,4,4,1,1,4,4,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.1185,1.1157,1.1572,0,18
"male",36,"romania",6,1,4,4,5,4,3,5,4,9,9,9,2,1,2,6,6,3,1,2,2,1,0,0,0,1,1,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,0.7689,0.7714,0.7953,1,21
"female",69,"germany",3,0,1,5,4,4,3,4,3,8,8,6,7,4,4,4,4,50,2,3,3,1,1,0,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,0.952,0.9467,0.9151,0,18
"male",52,"sweden",3,0,NA,3,4,4,4,4,4,5,5,5,5,1,1,5,5,10,3,3,3,1,0,1,1,1,0,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1.0983,1.0964,1.0698,0,20
"female",50,"spain",6,0,1,2,3,3,3,3,3,5,2,2,8,4,4,4,4,10,2,4,4,1,0,1,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9624,0.9545,0.9564,1,15
"male",71,"spain",4,0,1,4,4,3,4,3,3,5,5,5,5,1,1,5,5,5,2,3,3,1,0,1,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.8973,0.9,0.8828,0,17
"female",46,"sweden",3,1,NA,5,4,4,4,4,4,6,5,4,5,4,4,4,4,1,3,NA,NA,1,0,1,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1.0131,1.0044,0.9477,0,20
"female",31,"poland",7,1,1,2,4,4,5,4,5,5,5,3,5,2,2,1,4,1,2,3,2,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1.1799,1.1922,1.2136,1,22
"male",62,"hungary",5,1,1,3,3,5,4,3,4,9,7,7,5,3,5,3,5,2,2,1,1,1,0,1,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,0.6389,0.638,0.6293,0,19
"male",33,"romania",7,1,4,5,3,2,3,3,2,4,4,3,8,3,5,1,4,10,2,2,2,1,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.7689,0.7714,0.7953,1,13
"female",41,"spain",4,1,1,6,3,5,4,3,5,5,4,0,6,2,3,3,3,10,2,2,3,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1.0018,0.9936,0.9919,0,20
"male",53,"poland",3,1,2,7,5,3,4,3,4,6,4,3,7,2,2,2,2,3,3,3,3,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,0.9258,0.9198,0.9216,0,19
"female",62,"poland",6,0,2,3,4,5,4,5,4,5,3,5,5,2,3,1,6,3,2,2,2,1,0,1,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.7744,0.7687,0.7377,1,22
"female",33,"poland",6,1,1,5,5,5,5,5,5,10,8,6,6,4,3,4,5,10,1,2,2,1,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1.2187,1.2186,1.2294,1,25
"female",33,"romania",6,1,4,5,3,4,4,4,4,8,7,10,5,1,4,6,7,5,3,2,2,1,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.6273,0.6257,0.6419,1,19
"male",76,"spain",6,0,2,6,4,4,4,5,4,7,6,4,7,1,4,5,5,30,2,4,4,1,1,1,1,0,1,0,1,3,2,1,0.5,NA,NA,NA,NA,2,0.905,0.8991,0.8866,1,21
"male",50,"romania",6,1,4,5,3,4,5,4,5,9,9,7,2,3,2,3,4,90,3,1,1,1,0,0,1,1,0,0,1,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,0.9073,0.9057,0.913,1,21
"male",32,"spain",3,1,1,3,3,4,4,3,4,6,4,6,NA,3,4,3,4,10,3,3,3,1,0,0,1,1,0,0,1,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,0.9092,0.9075,0.9389,0,18
"male",61,"uk",2,0,1,6,4,4,4,4,4,8,3,7,5,2,2,4,5,10,1,2,2,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1.0447,1.0433,1.0097,0,20
"male",65,"hungary",6,0,1,5,1,5,5,2,4,5,4,3,8,7,6,4,2,10,3,1,2,1,0,1,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.2799,1.2874,1.2604,1,17
"female",21,"poland",3,1,1,2,4,3,5,4,5,9,9,NA,10,5,5,3,6,1,1,1,1,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,1.0427,1.0548,1.1097,0,21
"male",43,"poland",3,1,2,5,3,2,4,3,3,0,0,0,10,7,5,1,1,10,1,3,3,1,0,1,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.154,1.1511,1.18,0,15
"male",54,"romania",3,NA,4,5,5,1,5,5,5,10,5,5,5,1,1,NA,7,0,2,1,1,1,1,0,0,1,1,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.6527,0.657,0.6414,0,21
"male",42,"romania",6,1,4,9,3,4,4,4,4,7,8,5,5,4,5,3,3,10,1,1,2,1,0,0,0,1,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.9878,0.9949,1.0109,1,19
"male",19,"romania",3,0,3,NA,5,4,4,5,5,4,5,5,6,1,1,2,7,2,3,2,2,1,0,1,0,0,1,0,1,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,0.659,0.6588,0.6768,0,23
"female",27,"hungary",5,1,1,5,3,3,5,4,4,7,5,3,8,3,4,4,4,1,4,1,1,1,1,1,1,0,0,1,1,3,2,1,0.5,NA,NA,NA,NA,2,0.9071,0.9092,0.9382,0,19
"female",29,"romania",7,1,5,10,1,5,5,1,4,0,0,0,10,7,7,3,2,5,1,1,1,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.8515,0.8551,0.8632,1,16
"male",23,"romania",6,0,1,7,3,4,4,3,3,8,8,4,5,2,2,4,5,2,1,1,1,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,0.4054,0.4045,0.4171,1,17
"male",64,"hungary",3,0,2,7,5,5,5,5,5,5,5,5,7,4,5,3,4,4,5,1,1,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,0.7878,0.7829,0.7762,0,25
"female",19,"poland",3,1,1,4,4,4,4,4,4,7,8,10,5,3,4,4,5,10,1,2,3,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,1.0427,1.0548,1.1097,0,20
"male",65,"germany",3,NA,3,10,3,3,5,2,2,0,5,0,10,6,6,1,1,20,4,5,3,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,0.9938,0.9924,0.9764,0,15
"male",66,"uk",2,0,3,2,3,4,4,3,2,3,2,2,1,7,7,4,2,50,4,4,4,1,1,0,1,0,0,1,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9502,0.9473,0.9032,0,16
"male",42,"spain",1,1,3,1,NA,NA,NA,3,NA,0,0,2,3,7,7,2,1,40,2,3,1,1,0,1,1,0,0,0,1,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,0.8715,0.8663,0.8607,0,NA
"male",57,"romania",6,1,1,4,3,2,5,4,4,7,5,5,8,1,2,3,5,5,5,1,1,1,1,1,1,1,0,1,1,3,3,1,0.75,NA,NA,NA,NA,2,0.4119,0.4107,0.3978,1,18
"male",58,"poland",7,1,1,3,5,4,4,5,4,8,7,10,5,1,4,4,4,1,3,1,1,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.6771,0.6781,0.6675,1,22
"female",33,"spain",7,1,5,6,4,4,4,4,4,6,6,5,5,1,3,6,6,20,1,1,1,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,0.934,0.9305,0.9502,1,20
"male",42,"hungary",5,1,1,6,1,3,4,1,3,5,3,3,8,4,3,1,1,1,1,1,1,1,0,1,1,0,1,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.8671,0.8714,0.8728,0,12
"male",39,"hungary",4,1,1,10,2,5,4,1,2,4,3,3,7,7,7,1,1,1,5,4,3,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,1.0379,1.044,1.0986,0,14
"female",61,"hungary",6,0,5,5,3,3,3,2,2,5,5,4,10,7,7,1,1,3,4,3,3,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,0.6709,0.6664,0.6397,1,13
"male",46,"germany",3,1,1,8,1,4,4,1,3,5,5,0,10,7,5,1,1,12,4,2,5,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,0.9998,1.0012,0.9954,0,13
"female",26,"spain",7,1,1,2,3,3,3,3,3,5,7,5,5,1,1,2,3,20,2,3,2,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,0.9369,0.9421,0.9704,1,15
"male",35,"poland",3,1,5,5,3,4,3,3,3,6,3,6,7,1,5,1,5,2,2,3,NA,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,0.9479,0.9624,1.01,0,16
"female",66,"spain",6,0,2,4,4,4,4,4,4,7,4,5,8,3,5,3,3,20,4,4,4,1,1,0,1,1,0,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1.0707,1.0692,1.0189,1,20
"female",32,"poland",7,1,2,8,4,4,5,3,4,8,7,5,5,3,7,3,3,100,5,3,NA,1,1,0,0,1,1,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.0624,1.0728,1.1006,1,20
"female",43,"romania",6,1,1,10,4,3,4,4,5,7,7,8,3,1,1,5,6,5,3,1,1,1,1,1,1,1,0,0,1,3,2,1,0.5,NA,NA,NA,NA,2,0.6376,0.635,0.6244,1,20
"male",51,"spain",2,1,1,2,2,2,4,2,2,0,0,0,10,7,4,1,3,60,4,5,3,1,0,1,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.8896,0.8883,0.8878,0,12
"male",58,"poland",7,1,1,2,5,4,5,4,5,10,5,10,7,1,4,4,6,3,NA,1,1,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.6771,0.6781,0.6675,1,23
"male",37,"hungary",5,1,2,8,2,2,4,1,1,0,0,3,10,4,1,1,1,0,3,1,1,1,1,1,1,1,1,1,0,3,4,1,1,NA,NA,NA,NA,2,0.8638,0.8704,0.923,0,10
"female",46,"spain",7,1,1,7,5,5,5,5,5,5,NA,2,8,4,4,4,4,8,1,2,2,1,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,0.9542,0.9555,0.9523,1,25
"female",39,"hungary",5,0,3,8,3,3,3,3,3,4,3,3,8,6,5,3,3,20,4,4,4,1,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9071,0.9092,0.9382,0,15
"female",36,"romania",7,1,4,8,3,4,5,3,4,8,7,6,5,3,4,3,5,5,4,4,3,1,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.6273,0.6257,0.6419,1,19
"female",48,"uk",3,1,1,7,3,4,4,3,1,2,1,1,10,7,6,2,4,2,5,5,5,1,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.8801,0.8783,0.8636,0,15
"female",57,"spain",2,1,5,0,4,3,3,3,3,5,0,0,7,7,7,2,2,25,3,3,1,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.9347,0.9247,0.8852,0,16
"male",36,"romania",6,1,1,4,3,5,5,3,4,5,7,7,4,2,2,2,3,2,1,1,1,1,0,0,0,1,1,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,0.4732,0.4737,0.4902,1,20
"male",75,"poland",7,0,2,6,4,3,4,4,3,4,5,3,5,4,5,3,3,3,2,3,3,1,0,1,0,1,0,1,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.1507,1.1321,1.0659,1,18
"female",51,"spain",7,1,1,3,3,2,4,4,3,5,5,3,6,1,2,NA,4,15,3,3,4,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9624,0.9545,0.9564,1,16
"female",22,"poland",3,1,2,5,3,4,4,4,4,6,0,NA,6,1,2,1,3,3,2,3,NA,1,0,0,0,1,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1.2105,1.2196,1.2891,0,19
"female",74,"poland",3,0,1,2,3,5,4,3,4,4,6,8,5,1,6,2,3,10,4,5,2,1,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1.3621,1.3596,1.2766,0,19
"male",42,"hungary",2,1,1,5,2,2,3,2,2,0,0,0,10,7,3,1,1,2,3,3,3,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,1,NA,NA,2,1.0692,1.0693,1,0,11
"female",59,"hungary",2,0,1,0,3,3,3,NA,3,5,5,5,5,7,7,5,4,1,4,5,NA,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.6709,0.6664,0.6397,0,NA
"female",41,"hungary",5,1,1,5,1,3,1,1,3,0,0,0,10,1,7,1,1,0,5,5,NA,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1.094,1.09,1.0554,0,9
"female",35,"uk",2,1,1,5,2,3,4,4,4,2,0,0,10,1,7,1,1,25,5,NA,NA,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,0.9273,0.9254,0.9531,0,17
"male",31,"poland",7,1,2,4,3,4,4,4,4,7,5,6,7,7,6,2,5,1,4,NA,5,1,0,1,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9314,0.9477,0.9958,1,19
"male",61,"spain",4,1,2,5,5,5,5,4,4,4,4,1,10,1,1,1,1,35,1,2,2,1,1,1,1,1,1,1,0,3,4,1,1,NA,NA,NA,NA,2,1.1879,1.1887,1.1513,0,23
"male",42,"uk",3,1,1,0,NA,NA,NA,NA,NA,NA,2,2,10,5,6,3,3,0,5,2,4,1,1,1,1,0,0,0,1,3,1,1,0.25,NA,NA,NA,NA,2,0.9105,0.9063,0.899,0,NA
"male",48,"romania",4,1,4,5,3,3,5,3,3,7,7,6,5,1,1,4,4,2,1,1,1,1,0,0,1,1,1,0,0,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,0.9878,0.9949,1.0109,0,17
"female",47,"romania",8,1,4,4,3,5,4,3,4,6,5,5,5,1,2,1,2,10,3,3,3,1,0,0,0,1,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1.1323,1.1267,1.1026,1,19
"female",28,"spain",4,0,2,2,3,4,4,3,3,5,2,0,10,2,6,3,3,30,3,3,4,1,0,0,1,0,0,0,1,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1.1183,1.1286,1.1594,0,17
"male",47,"hungary",2,0,66,8,1,1,1,1,1,7,1,1,10,7,2,2,1,20,5,2,2,1,1,1,1,1,0,0,1,3,2,1,0.5,NA,NA,NA,NA,2,1.0417,1.0435,1.0383,0,5
"male",47,"spain",4,1,1,3,3,4,4,3,3,6,5,0,5,NA,3,5,5,20,1,5,NA,1,1,0,0,1,1,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.8344,0.8296,0.8428,0,17
"female",58,"romania",3,1,4,3,2,4,3,1,4,9,8,5,10,7,7,1,4,30,3,2,1,1,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,0.5462,0.5424,0.5208,0,14
"male",40,"sweden",4,0,NA,10,5,2,2,1,1,4,4,4,10,7,7,4,7,40,4,1,1,1,0,0,1,1,0,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,0.9437,0.9409,0.9456,0,11
"male",58,"romania",6,0,1,5,3,3,3,3,4,5,5,5,6,NA,NA,6,6,3,1,3,3,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.4119,0.4107,0.3978,1,16
"female",42,"uk",3,1,1,5,NA,4,2,NA,2,1,3,4,10,5,6,2,4,60,4,4,4,1,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,0.8677,0.8704,0.83,0,NA
"female",30,"poland",7,1,2,NA,2,3,3,5,4,5,3,5,10,4,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1.0652,1.0742,1.1006,1,17
"female",71,"spain",1,0,2,7,4,4,4,4,NA,4,4,4,3,NA,NA,NA,NA,20,3,NA,NA,1,0,0,1,0,0,0,1,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.9297,0.922,0.8972,0,NA
"female",48,"uk",2,0,1,NA,4,2,4,NA,2,0,0,0,10,7,7,1,1,10,5,NA,NA,1,0,0,1,1,0,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,0.9614,0.9598,0.9534,0,NA
"female",42,"germany",0,0,3,0,NA,NA,NA,NA,NA,0,10,10,10,1,1,1,1,30,5,NA,NA,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,1,NA,2,0.9836,0.9843,0.9659,0,NA
"male",50,"sweden",3,1,NA,1,3,3,3,3,3,7,7,6,2,1,1,4,4,5,3,3,3,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1.0983,1.0964,1.0698,0,15
"male",46,"uk",2,1,1,5,4,1,4,4,1,5,3,3,5,4,4,5,5,3,3,4,4,1,1,0,0,1,0,1,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.0179,1.0145,0.9912,0,14
"male",62,"uk",6,1,1,4,4,4,4,4,4,7,7,7,4,1,1,1,5,7,3,2,2,1,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,0.9989,0.9908,0.9737,1,20
"female",38,"sweden",3,1,NA,3,5,5,5,5,4,5,7,5,7,1,1,4,5,45,4,1,2,1,0,0,1,1,1,0,1,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,0.9102,0.9253,0.9851,0,24
