age,gender,education,party,income,cc_worried,cc_climate_changing,cc_causes,cc_scientists_agree,cc_emotion_hope,cc_emotion_fear,cc_increase_taxes,cc_subs_renewable,cc_spend_to_protect,cc_help_dev_countries,cc_environment_british,cc_moral_concern,country,epcc_data$education_uk,education_fr,education_no,education_ge,survey_wt,knowledge,knowledge_binary
65plus,female,degree,cons,25000plus,2,1,0,0,2,2,2,2,4,4,4,1,1,degree,NA,NA,NA,0.91071,-0.49018722391434655,0
45-54,female,degree,cons,25000plus,3,1,0,0,3,3,3,4,4,3,4,3,1,degree,NA,NA,NA,1.14448,-0.49018722391434655,0
25-34,female,gcse,no_party,17500_24999,2,1,0,0,1,3,4,4,4,4,4,3,1,gcse,NA,NA,NA,1.28299,-0.49018722391434655,0
35-44,male,gcse,no_party,17500_24999,4,1,1,1,3,3,1,4,5,4,4,4,1,gcse,NA,NA,NA,1.19388,0.9984553862772432,1
65plus,male,alevel,lib_dem,9500_17499,4,1,1,1,2,2,4,5,5,4,2,3,1,NA,NA,NA,NA,0.79802,0.9984553862772432,1
65plus,male,gcse,labour,25000plus,1,1,0,0,3,1,1,5,5,3,4,4,1,gcse,NA,NA,NA,0.71171,-0.49018722391434655,0
65plus,female,gcse,no_party,up_to_9499,3,1,1,1,3,4,1,5,5,1,5,5,1,NA,NA,NA,NA,0.70344,0.9984553862772432,1
45-54,female,gcse,labour,25000plus,3,1,0,0,1,1,1,5,5,1,2,2,1,NA,NA,NA,NA,1.09073,-0.49018722391434655,0
15-24,male,gcse,labour,25000plus,4,1,1,1,1,4,4,5,5,3,2,3,1,NA,NA,NA,NA,0.61471,0.9984553862772432,1
65plus,male,no_qual,labour,17500_24999,1,1,1,1,3,1,4,1,4,4,5,5,1,no_qual,NA,NA,NA,0.5705,0.9984553862772432,1
15-24,female,degree,other,up_to_9499,4,1,1,1,3,4,5,5,5,5,3,4,1,degree,NA,NA,NA,0.89579,0.9984553862772432,1
25-34,female,degree,other,25000plus,3,1,0,0,1,2,5,5,4,4,1,3,1,degree,NA,NA,NA,1.21299,-0.49018722391434655,0
45-54,male,gcse,no_party,25000plus,4,1,0,0,2,3,4,4,5,2,5,3,1,NA,NA,NA,NA,0.75511,-0.49018722391434655,0
45-54,male,degree,labour,9500_17499,4,1,1,0,2,3,4,4,4,4,4,3,1,NA,NA,NA,NA,1.65762,0.3531676391989697,0
45-54,female,no_qual,no_party,up_to_9499,2,0,0,0,2,2,4,2,2,3,3,2,1,no_qual,NA,NA,NA,1.42028,-1.2965482561310893,0
25-34,female,gcse,labour,9500_17499,4,1,1,0,3,2,4,4,4,4,5,3,1,NA,NA,NA,NA,0.93205,0.3531676391989697,0
25-34,female,gcse,no_party,9500_17499,3,1,1,0,1,4,4,4,4,4,4,4,1,gcse,NA,NA,NA,0.93205,0.3531676391989697,0
25-34,female,gcse,other,up_to_9499,3,1,0,0,3,2,4,4,4,2,4,2,1,gcse,NA,NA,NA,1.73842,-0.49018722391434655,0
45-54,female,alevel,no_party,17500_24999,3,1,0,0,1,2,3,4,4,2,4,3,1,alevel,NA,NA,NA,1.46951,-0.49018722391434655,0
65plus,male,gcse,no_party,up_to_9499,3,1,0,0,1,3,2,4,4,2,3,3,1,gcse,NA,NA,NA,0.65177,-0.49018722391434655,0
15-24,male,gcse,labour,9500_17499,3,1,0,0,2,2,4,4,4,2,4,3,1,gcse,NA,NA,NA,0.89938,-0.49018722391434655,0
45-54,male,degree,cons,25000plus,4,1,1,1,2,4,4,4,4,4,4,5,1,degree,NA,NA,NA,1.02512,0.9984553862772432,1
15-24,male,degree,cons,25000plus,3,1,1,1,3,4,4,4,4,4,4,3,1,degree,NA,NA,NA,1.04907,0.9984553862772432,1
45-54,female,gcse,no_party,25000plus,4,1,0,0,2,2,4,4,5,4,4,2,1,gcse,NA,NA,NA,1.49249,-0.49018722391434655,0
45-54,male,alevel,no_party,17500_24999,3,0,1,0,2,3,3,4,3,4,4,4,1,alevel,NA,NA,NA,0.77204,-0.4187727315479352,0
35-44,male,no_qual,labour,9500_17499,3,1,1,1,4,4,4,4,4,4,3,3,1,no_qual,NA,NA,NA,1.51169,0.9984553862772432,1
55-64,male,no_qual,labour,9500_17499,1,1,0,0,3,3,3,3,3,4,3,1,1,no_qual,NA,NA,NA,0.74637,-0.49018722391434655,0
25-34,female,gcse,no_party,9500_17499,2,0,0,0,1,1,3,3,3,3,3,1,1,gcse,NA,NA,NA,1.18565,-1.2965482561310893,0
55-64,female,gcse,other,up_to_9499,1,1,0,0,3,1,3,5,4,1,2,1,1,gcse,NA,NA,NA,0.81463,-0.49018722391434655,0
65plus,male,alevel,labour,17500_24999,1,1,0,0,3,1,2,2,4,1,2,1,1,alevel,NA,NA,NA,0.40705,-0.49018722391434655,0
55-64,female,no_qual,labour,up_to_9499,5,1,1,0,1,5,1,5,5,1,5,5,1,no_qual,NA,NA,NA,0.8105,0.3531676391989697,0
35-44,female,degree,labour,17500_24999,3,1,1,0,3,4,2,4,4,5,2,5,1,degree,NA,NA,NA,1.15441,0.3531676391989697,0
15-24,female,degree,cons,up_to_9499,3,1,1,1,3,2,2,4,5,4,4,3,1,degree,NA,NA,NA,0.97183,0.9984553862772432,1
55-64,female,gcse,no_party,17500_24999,2,0,1,0,3,2,2,4,4,3,4,1,1,gcse,NA,NA,NA,0.75179,-0.4187727315479352,0
45-54,male,alevel,labour,17500_24999,1,1,1,0,1,1,2,4,4,3,4,2,1,alevel,NA,NA,NA,0.87304,0.3531676391989697,0
15-24,female,gcse,no_party,25000plus,1,0,1,0,3,1,2,3,4,4,2,2,1,NA,NA,NA,NA,1.05804,-0.4187727315479352,0
65plus,female,gcse,cons,up_to_9499,1,0,1,0,1,1,3,3,3,3,3,1,1,gcse,NA,NA,NA,0.86301,-0.4187727315479352,0
65plus,female,gcse,lib_dem,17500_24999,3,1,0,0,2,1,2,3,4,3,3,2,1,NA,NA,NA,NA,1.35092,-0.49018722391434655,0
65plus,female,alevel,no_party,25000plus,3,1,0,1,4,3,2,2,5,4,5,1,1,NA,NA,NA,NA,0.92207,0.12751998108451623,0
15-24,female,degree,labour,9500_17499,2,1,1,0,1,2,5,4,4,2,3,4,1,degree,NA,NA,NA,1.38689,0.3531676391989697,0
45-54,male,gcse,lib_dem,25000plus,2,1,0,0,4,1,5,5,5,3,2,3,1,gcse,NA,NA,NA,1.81178,-0.49018722391434655,0
45-54,female,no_qual,no_party,9500_17499,3,1,0,0,2,2,4,4,4,4,4,4,1,no_qual,NA,NA,NA,1.19619,-0.49018722391434655,0
55-64,male,degree,cons,9500_17499,2,1,0,0,2,1,4,4,4,4,3,2,1,degree,NA,NA,NA,0.49005,-0.49018722391434655,0
65plus,female,no_qual,lib_dem,9500_17499,2,1,0,0,1,3,4,4,4,4,2,2,1,no_qual,NA,NA,NA,0.93363,-0.49018722391434655,0
15-24,female,degree,labour,25000plus,3,1,0,0,2,2,3,5,3,4,3,4,1,degree,NA,NA,NA,1.2655,-0.49018722391434655,0
35-44,male,degree,labour,25000plus,4,1,0,0,2,1,3,4,4,4,3,2,1,degree,NA,NA,NA,0.50093,-0.49018722391434655,0
35-44,female,degree,labour,25000plus,4,1,0,0,3,3,4,5,4,5,4,4,1,degree,NA,NA,NA,0.64377,-0.49018722391434655,0
35-44,female,gcse,no_party,9500_17499,1,0,1,0,1,1,1,3,3,3,3,4,1,gcse,NA,NA,NA,1.02889,-0.4187727315479352,0
65plus,male,gcse,labour,25000plus,4,1,1,0,2,2,4,4,4,4,4,4,1,gcse,NA,NA,NA,0.40499,0.3531676391989697,0
15-24,female,degree,labour,25000plus,3,1,1,1,4,4,2,4,4,4,1,4,1,degree,NA,NA,NA,1.09838,0.9984553862772432,1
65plus,female,no_qual,cons,9500_17499,2,1,0,0,3,1,3,5,5,2,5,2,1,no_qual,NA,NA,NA,1.487,-0.49018722391434655,0
65plus,female,degree,labour,up_to_9499,5,1,0,0,3,5,3,4,5,5,2,5,1,degree,NA,NA,NA,1.19711,-0.49018722391434655,0
45-54,male,gcse,labour,9500_17499,1,1,0,0,1,1,1,5,4,3,1,5,1,gcse,NA,NA,NA,0.76551,-0.49018722391434655,0
25-34,male,gcse,no_party,25000plus,3,1,1,0,3,4,3,4,4,4,3,4,1,gcse,NA,NA,NA,2.23494,0.3531676391989697,0
45-54,male,degree,lib_dem,up_to_9499,3,1,1,0,1,1,2,4,3,3,5,3,1,degree,NA,NA,NA,0.77128,0.3531676391989697,0
35-44,female,degree,cons,25000plus,3,1,1,0,4,4,4,3,5,4,4,3,1,degree,NA,NA,NA,1.37196,0.3531676391989697,0
35-44,male,alevel,cons,25000plus,2,1,0,0,4,2,5,5,5,5,5,5,1,alevel,NA,NA,NA,1.21728,-0.49018722391434655,0
15-24,female,alevel,labour,25000plus,1,0,0,0,2,4,2,2,3,1,1,3,1,alevel,NA,NA,NA,0.91258,-1.2965482561310893,0
55-64,male,alevel,other,25000plus,3,1,0,0,3,3,2,5,4,4,5,4,1,alevel,NA,NA,NA,0.55228,-0.49018722391434655,0
45-54,male,degree,no_party,25000plus,3,1,0,0,2,1,3,3,4,3,5,3,1,degree,NA,NA,NA,0.68741,-0.49018722391434655,0
45-54,female,gcse,cons,17500_24999,2,1,0,0,2,2,3,4,5,4,4,2,1,gcse,NA,NA,NA,0.88949,-0.49018722391434655,0
65plus,female,alevel,cons,25000plus,2,1,0,0,3,4,5,3,5,3,5,5,1,NA,NA,NA,NA,0.67752,-0.49018722391434655,0
65plus,male,gcse,labour,25000plus,4,1,0,0,2,3,3,4,5,4,4,4,1,NA,NA,NA,NA,0.7495,-0.49018722391434655,0
65plus,female,no_qual,cons,17500_24999,3,1,0,0,5,2,4,5,5,3,5,3,1,no_qual,NA,NA,NA,0.7904,-0.49018722391434655,0
25-34,male,gcse,other,25000plus,3,1,0,1,2,3,1,4,4,1,2,2,1,gcse,NA,NA,NA,0.68225,0.12751998108451623,0
55-64,male,gcse,labour,9500_17499,1,1,0,0,5,1,1,1,5,1,3,1,1,gcse,NA,NA,NA,0.61067,-0.49018722391434655,0
45-54,male,degree,labour,17500_24999,4,1,1,1,4,3,4,5,5,5,2,5,1,degree,NA,NA,NA,1.01968,0.9984553862772432,1
65plus,female,no_qual,cons,9500_17499,2,1,0,0,1,1,2,5,5,5,5,2,1,no_qual,NA,NA,NA,0.7904,-0.49018722391434655,0
15-24,female,degree,no_party,25000plus,2,1,0,0,1,1,1,5,5,5,2,2,1,degree,NA,NA,NA,0.86669,-0.49018722391434655,0
65plus,female,no_qual,no_party,9500_17499,1,0,0,0,1,1,2,3,5,4,2,2,1,no_qual,NA,NA,NA,1.17364,-1.2965482561310893,0
45-54,female,gcse,other,9500_17499,5,1,0,0,2,3,5,5,5,5,3,5,1,gcse,NA,NA,NA,0.98824,-0.49018722391434655,0
45-54,male,gcse,lib_dem,17500_24999,1,1,0,0,4,3,1,2,5,1,5,3,1,gcse,NA,NA,NA,1.12218,-0.49018722391434655,0
35-44,male,no_qual,labour,up_to_9499,4,0,1,0,4,4,3,2,4,4,4,2,1,no_qual,NA,NA,NA,1.23346,-0.4187727315479352,0
65plus,male,no_qual,labour,up_to_9499,5,1,1,0,4,2,2,5,3,4,4,4,1,no_qual,NA,NA,NA,0.67433,0.3531676391989697,0
35-44,male,gcse,labour,up_to_9499,3,0,1,0,2,4,4,4,3,5,4,4,1,gcse,NA,NA,NA,1.3423,-0.4187727315479352,0
25-34,female,degree,labour,25000plus,3,1,0,0,3,2,2,3,4,3,2,4,1,degree,NA,NA,NA,1.3847,-0.49018722391434655,0
15-24,male,degree,labour,25000plus,5,0,1,0,2,1,3,3,3,4,4,3,1,degree,NA,NA,NA,0.86219,-0.4187727315479352,0
65plus,female,no_qual,labour,9500_17499,3,0,0,0,1,3,2,4,4,4,4,2,1,no_qual,NA,NA,NA,1.27326,-1.2965482561310893,0
45-54,male,no_qual,labour,17500_24999,3,0,1,0,5,2,3,4,4,5,2,5,1,no_qual,NA,NA,NA,1.32271,-0.4187727315479352,0
15-24,male,gcse,labour,17500_24999,2,1,1,0,4,3,4,5,5,2,4,3,1,gcse,NA,NA,NA,0.51353,0.3531676391989697,0
55-64,female,no_qual,cons,17500_24999,4,1,0,0,2,4,4,3,4,2,2,4,1,NA,NA,NA,NA,0.72837,-0.49018722391434655,0
35-44,male,no_qual,other,9500_17499,4,1,1,0,1,2,4,2,4,4,4,4,1,no_qual,NA,NA,NA,1.05475,0.3531676391989697,0
25-34,male,gcse,no_party,9500_17499,2,0,0,0,2,1,4,3,3,5,3,3,1,gcse,NA,NA,NA,1.45416,-1.2965482561310893,0
45-54,male,alevel,cons,25000plus,3,1,0,0,2,4,2,4,4,4,4,5,1,NA,NA,NA,NA,0.49346,-0.49018722391434655,0
25-34,male,degree,other,25000plus,4,1,1,0,2,4,5,5,5,4,4,5,1,degree,NA,NA,NA,1.07951,0.3531676391989697,0
65plus,male,gcse,cons,17500_24999,2,1,0,0,3,1,2,2,4,4,5,3,1,gcse,NA,NA,NA,0.56801,-0.49018722391434655,0
45-54,male,gcse,cons,25000plus,2,1,1,0,2,2,2,5,4,2,2,2,1,gcse,NA,NA,NA,0.92416,0.3531676391989697,0
55-64,male,gcse,cons,25000plus,1,0,0,0,2,3,3,3,3,3,3,3,1,gcse,NA,NA,NA,0.86234,-1.2965482561310893,0
35-44,male,gcse,other,25000plus,3,1,0,1,1,3,1,3,4,2,3,3,1,NA,NA,NA,NA,1.23537,0.12751998108451623,0
55-64,female,alevel,no_party,up_to_9499,4,1,0,0,3,3,3,1,4,4,3,1,1,alevel,NA,NA,NA,0.74184,-0.49018722391434655,0
15-24,female,no_qual,no_party,up_to_9499,1,1,0,0,1,1,3,3,3,3,3,3,1,NA,NA,NA,NA,1.00753,-0.49018722391434655,0
55-64,female,gcse,cons,25000plus,2,1,0,0,3,1,1,4,5,3,4,2,1,gcse,NA,NA,NA,1.20312,-0.49018722391434655,0
35-44,female,degree,cons,25000plus,3,1,0,0,2,2,4,4,3,3,5,4,1,degree,NA,NA,NA,1.61174,-0.49018722391434655,0
65plus,female,gcse,other,9500_17499,3,1,1,1,3,2,4,4,5,4,5,4,1,gcse,NA,NA,NA,1.01607,0.9984553862772432,1
25-34,female,degree,labour,25000plus,3,1,1,1,4,4,5,5,5,5,3,5,1,degree,NA,NA,NA,1.4574,0.9984553862772432,1
45-54,female,alevel,cons,25000plus,2,0,0,0,4,1,2,4,4,4,2,1,1,alevel,NA,NA,NA,1.04074,-1.2965482561310893,0
25-34,female,degree,labour,25000plus,4,1,0,1,3,3,5,4,5,4,3,4,1,degree,NA,NA,NA,0.80714,0.12751998108451623,0
45-54,male,gcse,labour,25000plus,3,1,1,0,2,3,3,4,4,4,4,4,1,gcse,NA,NA,NA,0.70802,0.3531676391989697,0
25-34,male,degree,labour,17500_24999,2,1,0,1,4,1,3,5,5,4,3,5,1,degree,NA,NA,NA,1.23054,0.12751998108451623,0
55-64,female,gcse,cons,25000plus,4,1,1,0,2,2,4,5,5,3,3,4,1,NA,NA,NA,NA,1.41749,0.3531676391989697,0
65plus,female,gcse,cons,25000plus,2,0,0,0,2,2,3,3,3,3,3,1,1,gcse,NA,NA,NA,1.19711,-1.2965482561310893,0
65plus,male,gcse,labour,9500_17499,1,1,0,1,2,1,4,4,4,4,3,2,1,gcse,NA,NA,NA,0.93854,0.12751998108451623,0
65plus,male,degree,other,9500_17499,5,1,1,1,2,2,5,5,4,5,3,5,1,degree,NA,NA,NA,1.09537,0.9984553862772432,1
35-44,male,degree,labour,25000plus,2,1,1,0,3,1,1,4,4,4,3,2,1,degree,NA,NA,NA,1.04693,0.3531676391989697,0
65plus,female,no_qual,cons,9500_17499,3,1,0,0,1,1,1,1,1,1,5,5,1,no_qual,NA,NA,NA,0.70344,-0.49018722391434655,0
65plus,male,gcse,cons,25000plus,3,1,0,0,4,4,2,3,4,3,5,3,1,gcse,NA,NA,NA,0.53567,-0.49018722391434655,0
55-64,female,alevel,no_party,17500_24999,3,1,0,0,3,1,5,4,4,4,5,1,1,alevel,NA,NA,NA,0.9359,-0.49018722391434655,0
65plus,female,gcse,no_party,up_to_9499,2,1,0,0,2,1,4,4,4,2,3,2,1,gcse,NA,NA,NA,1.12551,-0.49018722391434655,0
55-64,female,gcse,lib_dem,up_to_9499,1,1,0,0,2,1,1,4,2,1,2,1,1,gcse,NA,NA,NA,0.93736,-0.49018722391434655,0
25-34,female,gcse,no_party,9500_17499,3,1,0,0,1,1,2,2,4,2,2,2,1,gcse,NA,NA,NA,1.50604,-0.49018722391434655,0
55-64,female,gcse,lib_dem,25000plus,4,1,0,1,4,2,3,4,4,4,5,5,1,gcse,NA,NA,NA,1.26683,0.12751998108451623,0
25-34,female,degree,labour,25000plus,5,1,0,0,2,1,4,3,4,4,3,5,1,degree,NA,NA,NA,1.57611,-0.49018722391434655,0
15-24,female,alevel,no_party,9500_17499,5,1,0,0,2,2,3,4,2,3,2,4,1,alevel,NA,NA,NA,1.36859,-0.49018722391434655,0
35-44,female,degree,cons,25000plus,5,1,0,0,2,2,5,5,5,5,3,5,1,degree,NA,NA,NA,1.6257,-0.49018722391434655,0
65plus,male,degree,labour,25000plus,1,0,0,0,1,1,4,5,4,1,3,3,1,degree,NA,NA,NA,0.53836,-1.2965482561310893,0
65plus,female,gcse,no_party,9500_17499,3,1,0,0,3,3,5,1,3,3,5,1,1,gcse,NA,NA,NA,0.77583,-0.49018722391434655,0
65plus,male,gcse,labour,25000plus,1,1,1,1,3,3,3,3,4,3,4,3,1,gcse,NA,NA,NA,0.35291,0.9984553862772432,1
65plus,female,no_qual,cons,17500_24999,2,0,0,0,1,1,4,1,2,2,4,1,1,no_qual,NA,NA,NA,1.01607,-1.2965482561310893,0
45-54,male,alevel,cons,25000plus,1,0,0,1,1,1,2,4,1,4,1,1,1,alevel,NA,NA,NA,0.73142,-0.6471937120438093,0
35-44,male,alevel,labour,25000plus,3,1,0,1,2,4,1,5,5,2,1,3,1,alevel,NA,NA,NA,1.38741,0.12751998108451623,0
55-64,male,no_qual,no_party,25000plus,1,1,0,0,5,1,2,5,2,5,5,5,1,no_qual,NA,NA,NA,1.07427,-0.49018722391434655,0
35-44,male,alevel,other,25000plus,3,1,0,1,2,1,4,5,5,5,5,4,1,alevel,NA,NA,NA,1.32754,0.12751998108451623,0
65plus,female,no_qual,other,9500_17499,1,1,0,1,3,1,1,1,1,1,4,1,1,no_qual,NA,NA,NA,1.21205,0.12751998108451623,0
65plus,female,no_qual,no_party,up_to_9499,3,1,0,0,2,3,3,4,5,4,4,2,1,no_qual,NA,NA,NA,2.20578,-0.49018722391434655,0
45-54,male,degree,no_party,17500_24999,3,1,1,0,4,4,3,5,4,4,2,2,1,degree,NA,NA,NA,0.74263,0.3531676391989697,0
25-34,female,degree,other,up_to_9499,4,1,1,0,1,4,4,5,5,5,2,4,1,degree,NA,NA,NA,1.50418,0.3531676391989697,0
45-54,female,alevel,labour,25000plus,2,0,0,0,1,1,3,4,4,4,3,1,1,alevel,NA,NA,NA,1.16124,-1.2965482561310893,0
65plus,female,gcse,cons,up_to_9499,2,0,0,0,1,1,2,4,5,4,5,1,1,gcse,NA,NA,NA,0.75339,-1.2965482561310893,0
65plus,male,no_qual,labour,25000plus,3,1,0,0,3,1,2,1,4,2,4,3,1,no_qual,NA,NA,NA,0.59928,-0.49018722391434655,0
45-54,female,gcse,labour,25000plus,3,1,0,0,3,1,3,3,4,4,4,3,1,gcse,NA,NA,NA,1.44067,-0.49018722391434655,0
35-44,male,gcse,other,25000plus,1,1,0,0,1,1,3,2,4,4,4,2,1,gcse,NA,NA,NA,1.08012,-0.49018722391434655,0
65plus,male,gcse,cons,up_to_9499,2,1,0,0,3,2,1,2,4,1,4,2,1,gcse,NA,NA,NA,0.50607,-0.49018722391434655,0
55-64,female,gcse,lib_dem,9500_17499,1,1,1,1,1,1,1,1,1,1,4,1,1,gcse,NA,NA,NA,0.89005,0.9984553862772432,1
15-24,female,alevel,cons,up_to_9499,3,1,1,0,2,2,4,4,4,4,5,3,1,alevel,NA,NA,NA,1.00753,0.3531676391989697,0
15-24,female,gcse,other,25000plus,5,1,0,0,4,3,5,5,5,5,5,5,1,gcse,NA,NA,NA,0.79737,-0.49018722391434655,0
15-24,male,gcse,labour,up_to_9499,3,1,1,0,3,3,3,4,3,3,3,3,1,gcse,NA,NA,NA,1.47904,0.3531676391989697,0
45-54,female,degree,lib_dem,25000plus,5,1,1,1,4,5,5,5,5,5,5,5,1,degree,NA,NA,NA,1.75488,0.9984553862772432,1
65plus,male,degree,cons,25000plus,1,0,0,0,1,1,1,1,5,1,4,1,1,degree,NA,NA,NA,0.77592,-1.2965482561310893,0
15-24,male,alevel,no_party,9500_17499,3,1,1,1,1,1,4,5,5,4,1,2,1,alevel,NA,NA,NA,0.77593,0.9984553862772432,1
65plus,male,degree,lib_dem,25000plus,5,1,1,0,2,1,5,5,5,5,5,4,1,degree,NA,NA,NA,0.77592,0.3531676391989697,0
65plus,male,gcse,cons,9500_17499,2,1,0,0,2,1,4,4,3,2,4,1,1,gcse,NA,NA,NA,0.49133,-0.49018722391434655,0
45-54,male,alevel,lib_dem,25000plus,2,1,0,0,4,1,4,4,4,5,3,2,1,alevel,NA,NA,NA,0.50814,-0.49018722391434655,0
15-24,male,alevel,cons,25000plus,3,1,0,1,2,1,4,4,3,4,3,1,1,alevel,NA,NA,NA,0.72883,0.12751998108451623,0
15-24,male,alevel,labour,up_to_9499,5,1,1,1,2,3,5,5,5,5,4,5,1,alevel,NA,NA,NA,0.72883,0.9984553862772432,1
65plus,male,degree,cons,9500_17499,3,1,0,0,3,3,4,4,4,3,4,3,1,degree,NA,NA,NA,0.80972,-0.49018722391434655,0
65plus,male,degree,lib_dem,17500_24999,3,1,1,1,2,3,3,1,4,4,3,3,1,degree,NA,NA,NA,0.5308,0.9984553862772432,1
15-24,male,gcse,labour,25000plus,2,1,0,0,1,1,2,4,3,4,3,2,1,gcse,NA,NA,NA,1.38186,-0.49018722391434655,0
15-24,male,degree,labour,25000plus,2,1,1,0,2,2,2,4,4,4,4,2,1,degree,NA,NA,NA,1.48991,0.3531676391989697,0
55-64,female,degree,no_party,up_to_9499,3,1,0,0,3,3,4,4,5,1,4,4,1,NA,NA,NA,NA,0.79943,-0.49018722391434655,0
65plus,male,no_qual,cons,up_to_9499,1,1,0,0,1,1,4,4,4,5,3,1,1,no_qual,NA,NA,NA,0.68513,-0.49018722391434655,0
25-34,female,gcse,no_party,25000plus,1,1,0,0,1,1,3,3,3,1,3,1,1,gcse,NA,NA,NA,1.18626,-0.49018722391434655,0
45-54,male,degree,no_party,25000plus,4,1,0,1,2,3,3,5,5,3,4,3,1,degree,NA,NA,NA,0.5311,0.12751998108451623,0
55-64,female,degree,lib_dem,25000plus,3,1,1,0,2,2,4,5,5,5,1,4,1,degree,NA,NA,NA,0.66523,0.3531676391989697,0
35-44,male,gcse,other,9500_17499,3,1,1,0,2,1,3,5,5,2,4,4,1,NA,NA,NA,NA,0.71105,0.3531676391989697,0
45-54,female,gcse,lib_dem,25000plus,1,1,0,1,2,1,1,5,1,4,3,3,1,gcse,NA,NA,NA,0.86322,0.12751998108451623,0
65plus,female,gcse,lib_dem,25000plus,1,0,0,0,3,1,1,2,3,3,2,2,1,gcse,NA,NA,NA,0.98312,-1.2965482561310893,0
45-54,male,degree,labour,25000plus,3,1,0,0,3,2,2,5,4,4,2,3,1,degree,NA,NA,NA,0.71847,-0.49018722391434655,0
15-24,female,degree,no_party,up_to_9499,5,1,1,0,3,3,4,5,5,4,2,5,1,degree,NA,NA,NA,1.03316,0.3531676391989697,0
65plus,male,gcse,cons,9500_17499,1,1,0,0,1,1,1,4,4,1,3,1,1,gcse,NA,NA,NA,0.74394,-0.49018722391434655,0
55-64,male,gcse,no_party,17500_24999,3,1,0,0,2,2,4,5,4,3,1,4,1,gcse,NA,NA,NA,0.55228,-0.49018722391434655,0
25-34,female,gcse,labour,9500_17499,1,1,1,0,2,2,3,5,4,4,2,1,1,gcse,NA,NA,NA,2.06561,0.3531676391989697,0
65plus,female,alevel,no_party,17500_24999,5,0,1,1,2,3,3,1,5,4,3,5,1,alevel,NA,NA,NA,0.91071,0.1981733788271143,0
65plus,female,degree,lib_dem,up_to_9499,3,1,1,0,3,4,3,5,5,4,4,5,1,degree,NA,NA,NA,0.91071,0.3531676391989697,0
65plus,female,alevel,no_party,up_to_9499,3,1,1,0,1,4,4,5,5,2,4,4,1,alevel,NA,NA,NA,0.88261,0.3531676391989697,0
65plus,male,no_qual,labour,up_to_9499,1,0,0,0,1,1,3,3,3,3,1,1,1,no_qual,NA,NA,NA,0.45222,-1.2965482561310893,0
55-64,male,gcse,labour,up_to_9499,1,0,1,0,3,3,1,1,3,3,3,1,1,NA,NA,NA,NA,0.33885,-0.4187727315479352,0
15-24,male,gcse,labour,9500_17499,1,1,0,0,3,2,4,5,4,4,2,1,1,gcse,NA,NA,NA,0.92154,-0.49018722391434655,0
55-64,male,no_qual,no_party,up_to_9499,1,0,1,0,3,3,3,3,3,3,3,4,1,no_qual,NA,NA,NA,0.51432,-0.4187727315479352,0
15-24,male,degree,labour,25000plus,3,1,0,0,3,2,3,5,4,3,4,3,1,degree,NA,NA,NA,0.92154,-0.49018722391434655,0
25-34,female,degree,labour,25000plus,4,1,1,0,2,4,3,5,5,4,3,4,1,degree,NA,NA,NA,1.57611,0.3531676391989697,0
55-64,female,gcse,other,9500_17499,3,1,1,0,4,1,2,5,5,5,3,4,1,NA,NA,NA,NA,0.76683,0.3531676391989697,0
55-64,female,degree,labour,up_to_9499,4,1,0,1,2,4,5,4,5,5,3,4,1,degree,NA,NA,NA,1.09752,0.12751998108451623,0
35-44,male,degree,labour,25000plus,4,1,1,1,2,3,5,5,4,5,3,5,1,degree,NA,NA,NA,1.08192,0.9984553862772432,1
55-64,female,degree,no_party,25000plus,5,1,0,0,2,1,2,5,4,2,2,3,1,degree,NA,NA,NA,0.82779,-0.49018722391434655,0
55-64,male,gcse,labour,25000plus,3,1,0,0,1,1,4,4,5,1,4,4,1,gcse,NA,NA,NA,0.68797,-0.49018722391434655,0
65plus,female,no_qual,other,25000plus,3,1,0,0,3,3,2,3,4,2,4,3,1,no_qual,NA,NA,NA,1.16769,-0.49018722391434655,0
25-34,female,degree,no_party,25000plus,2,1,0,0,3,1,2,4,4,3,3,4,1,degree,NA,NA,NA,1.41805,-0.49018722391434655,0
35-44,female,alevel,cons,25000plus,5,1,1,1,4,5,5,5,5,3,5,4,1,alevel,NA,NA,NA,1.23883,0.9984553862772432,1
65plus,female,no_qual,labour,25000plus,3,1,0,0,4,2,1,5,5,4,4,2,1,no_qual,NA,NA,NA,1.67806,-0.49018722391434655,0
45-54,female,alevel,other,up_to_9499,3,1,0,0,1,5,4,4,3,1,3,3,1,alevel,NA,NA,NA,0.86871,-0.49018722391434655,0
55-64,female,alevel,no_party,25000plus,4,1,1,1,5,4,2,4,4,4,4,4,1,alevel,NA,NA,NA,0.82779,0.9984553862772432,1
15-24,male,gcse,no_party,9500_17499,3,1,0,0,3,3,3,3,3,5,3,3,1,gcse,NA,NA,NA,0.74198,-0.49018722391434655,0
65plus,male,degree,cons,up_to_9499,4,1,1,0,1,3,3,5,5,3,4,4,1,degree,NA,NA,NA,0.53836,0.3531676391989697,0
15-24,male,alevel,cons,25000plus,2,1,0,1,4,1,4,5,4,4,2,1,1,alevel,NA,NA,NA,0.91879,0.12751998108451623,0
15-24,male,gcse,no_party,up_to_9499,1,1,0,1,2,2,2,5,5,4,3,2,1,gcse,NA,NA,NA,0.91209,0.12751998108451623,0
45-54,female,gcse,cons,17500_24999,3,1,0,1,2,3,4,4,4,4,4,5,1,gcse,NA,NA,NA,1.61089,0.12751998108451623,0
