"gender","age","nationality","education_ISCED","in_paid_work","religion","ideology_left_right","gen_imm_escape","gen_imm_work","gen_imm_study","gen_imm_family_war","gen_imm_marriage","gen_imm_ess_good_bad","gen_imm_ess_jobs","gen_imm_ess_welfare","gen_imm_ess_safety","imm_anger","imm_fear","imm_hope","imm_sympathy","imm_size","eu_nat_identity","free_move_protect_jobs","free_move_protect_services","gen_know_switzerland","gen_know_ep","gen_know_party","mig_know_free_move","mig_know_schengen","mig_know_asylum","mig_know_syrians","gen_know_sum","mig_know_sum","gen_know_prop","mig_know_prop","W1_EX1","W1_EX2","W2_EX1","W2_EX2","W2_CC","WEIGHT","WEIGHTEX1","WEIGHTEX2","education_binary","gen_imm_sum","know_score_general","know_score_imm","know_score_general_binary","know_score_imm_binary","ps_value_general","weight.ATE_general","ps_value_imm","weight.ATE_imm"
"male",39,"spain","6","1","1",5,2,3,3,2,3,5,5,5,5,5,4,3,3,34,4,2,3,0,1,1,0,0,1,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.8735,0.8759,0.9047,1,13,-0.605208346226583,0.75718841640067,0,1,0.518135334797694,2.07527148640409,0.444124100908339,2.25162290890038
"female",23,"romania","6","0","4",4,3,3,4,3,3,8,5,5,5,5,4,5,5,50,2,3,2,0,1,0,1,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,0.8737,0.8703,0.8862,1,16,-0.947460262711766,-0.504331780470674,0,0,0.0992612250513215,1.11019979134014,0.222359058963313,1.28594052502802
"female",32,"poland","3","0","1",5,3,3,3,3,3,5,5,5,5,2,4,4,3,5,3,3,3,0,0,1,0,0,0,1,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1.2187,1.2186,1.2294,0,15,-0.94861939049062,0.19884063021269,0,0,0.160217628819191,1.19078470127196,0.275081468803808,1.37946535640342
"male",27,"spain","4","1","1",5,3,3,3,3,3,5,5,2,5,2,5,4,4,20,2,2,3,0,0,1,0,1,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1.0886,1.1006,1.1456,0,15,-0.94861939049062,-0.941440527749612,0,0,0.326320025409245,1.48438433338838,0.358123993010785,1.55793329102703
"male",52,"poland","3","0","1",3,4,3,3,2,4,4,4,5,5,2,1,2,3,2,2,4,4,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.0202,1.0041,0.9768,0,16,0.230219397408275,0.543292489902306,0,1,0.388624696605269,1.63565651809516,0.392540136048175,2.54751019874634
"male",35,"uk","3","0","3",7,1,1,1,1,1,3,2,2,7,5,3,1,1,10,5,5,5,0,1,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.2371,1.2322,1.2703,0,5,-0.605208346226583,-0.504331780470674,0,0,0.364103189062635,1.57258219069524,0.409162659122734,1.69251320255964
"female",34,"spain","4","1","2",5,3,3,3,3,3,3,2,3,7,4,4,4,4,20,3,3,4,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1.0551,1.0503,1.1104,0,15,0.230219397408275,-0.941440527749612,0,0,0.185371253954891,1.22755304775929,0.296598203032493,1.42166256087372
"female",24,"spain","5","1","1",5,3,3,3,3,3,6,3,0,6,1,1,1,4,10,1,2,2,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9534,0.9543,0.9967,0,15,0.230219397408275,0.543292489902306,0,1,0.222323749516353,1.28588213845811,0.312951497237124,3.19538333840371
"male",50,"uk","3","0","1",5,3,3,5,3,5,4,3,3,7,2,3,1,3,5,5,4,5,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1.1342,1.1367,1.1376,0,19,0.729090370818878,-0.504331780470674,1,0,0.380840502338958,2.62577114004007,0.405552026570332,1.68223300389183
"male",67,"germany","3","0","3",5,4,5,4,4,4,8,10,8,8,1,1,5,6,30,3,2,4,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.0014,1.0018,0.988,0,21,0.230219397408275,-0.504331780470674,0,0,0.533940436895216,2.14564849466498,0.498844001758508,1.99538667302976
"female",39,"germany","4","1","1",7,1,4,4,1,3,0,0,0,10,7,7,1,1,20,5,5,5,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9687,0.973,1.0114,0,13,0.230219397408275,0.543292489902306,0,1,0.227293133418395,1.29415182295962,0.33827546990308,2.95617060346265
"female",56,"sweden","3","1","2",8,4,3,4,3,3,7,5,2,10,5,6,3,4,38,5,4,3,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1.0481,1.0365,0.9548,0,17,-0.94861939049062,-0.941440527749612,0,0,0.24670082015378,1.32749381222497,0.398375660394626,1.66216679440851
"male",70,"romania","6","0","4",3,3,3,3,3,3,6,6,6,5,2,3,1,4,1,4,2,3,1,1,1,1,0,1,0,3,3,1,0.75,NA,NA,NA,NA,2,1.3793,1.3854,1.3523,1,15,0.729090370818878,0.0848716597143804,1,0,0.400891648728472,2.4944395902777,0.424767494526503,1.73842748885837
"female",51,"uk","2","0","1",5,3,3,3,3,2,2,3,4,0,1,5,1,4,60,3,3,2,1,1,0,0,1,0,0,3,1,1,0.25,NA,NA,NA,NA,2,0.8677,0.8704,0.83,0,14,0.231583256036239,-0.941440527749612,0,0,0.16587711567892,1.19886412277722,0.291900385521733,1.4122306799119
"male",54,"sweden","7","1","1",5,5,5,3,5,3,0,5,0,10,7,7,1,1,30,4,5,5,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,0.9458,0.9478,0.9285,1,21,0.729090370818878,0.543292489902306,1,1,0.618576360948406,1.616615284921,0.493656601630704,2.0256996395808
"male",69,"germany","2","0","2",9,2,3,3,2,2,2,3,2,9,6,6,1,1,30,4,2,3,1,0,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,1.0014,1.0018,0.988,0,12,0.230219397408275,1.14645059101092,0,1,0.364097475606982,1.57256806136211,0.456011310725567,2.19292806226426
"female",28,"germany","3","0","1",2,4,4,4,4,3,5,6,5,6,1,2,2,3,40,2,4,4,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,0.9642,0.9661,0.9942,0,19,0.230219397408275,-0.941440527749612,0,0,0.146609901558607,1.17179705017245,0.240908963728389,1.31736504874521
"female",68,"germany","2","1","2",0,5,4,4,5,4,6,5,2,5,1,1,4,4,10,2,3,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9852,0.9849,0.9586,0,NA,0.230219397408275,-0.504331780470674,0,0,0.218639758515952,1.27981940583602,0.319731764321739,1.4700083695705
"male",23,"hungary","3","1","1",3,5,4,2,2,4,4,6,4,7,1,2,5,5,5,3,2,4,0,0,0,1,0,0,1,1,1,0.333333333333333,0.25,NA,1,NA,NA,2,0.8069,0.8143,1,0,17,-1.35759211319193,0.543292489902306,0,1,0.276621018447875,1.38240123849651,0.332071354164641,3.0114009759005
"female",44,"hungary","6","1","1",7,3,4,4,3,4,3,1,2,10,6,7,1,2,5,3,5,5,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,0.9983,1.0025,0.9657,1,18,0.729090370818878,-0.941440527749612,1,0,0.358847650977858,2.786697912819,0.399096852280691,1.6641616936031
"male",67,"germany","6","0","3",2,4,4,5,4,4,8,7,7,7,1,1,4,4,12,2,2,2,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,0.9807,0.9785,0.9645,1,21,0.729090370818878,1.14645059101092,1,1,0.687737497219295,1.45404315460952,0.510538726939516,1.95871526925022
"female",60,"poland","7","0","2",5,4,4,4,4,4,2,2,0,5,2,5,3,3,30,3,3,3,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.7744,0.7687,0.7377,1,20,0.230219397408275,-0.504331780470674,0,0,0.395444772773324,1.65410859912233,0.386916537183642,1.63109928851488
"male",28,"poland","7","1","2",5,2,4,4,3,3,5,3,3,5,1,1,1,1,3,3,2,3,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1.0018,1.0092,1.0542,1,16,0.230219397408275,-0.504331780470674,0,0,0.444104230286409,1.79889838074361,0.394648118359129,1.65193176122521
"female",70,"spain","4","0","1",0,4,4,5,4,5,9,9,5,6,4,3,5,6,30,2,1,1,1,1,1,1,1,1,0,3,4,1,1,NA,NA,NA,NA,2,1.2,1.2016,1.1513,0,22,0.729090370818878,0.0848716597143804,1,0,0.329491292524913,3.03498156912413,0.338891644897225,1.51261134771855
"male",71,"poland","6","0","2",5,3,4,5,5,5,6,5,5,5,1,2,4,5,1,3,1,2,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1.2122,1.199,1.1681,1,22,0.729090370818878,-0.504331780470674,1,0,0.625132571913126,1.59966068787561,0.50961574399784,2.03921718073183
"male",62,"romania","6","0","1",9,2,3,3,3,2,3,2,4,6,3,2,1,2,5,2,3,2,0,0,0,1,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.592,0.5897,0.5719,1,13,-1.35759211319193,-0.504331780470674,0,0,0.615607359539502,2.60150662302486,0.529581715964961,2.12576771341123
"female",55,"sweden","4","1","1",7,2,4,4,2,3,0,4,1,10,6,4,2,2,20,5,1,3,1,0,1,1,0,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9006,0.8895,0.8439,0,15,0.230219397408275,1.14645059101092,0,1,0.294985084244177,1.4184097068754,0.389704878088797,2.56604434849323
"female",40,"poland","7","1","2",8,3,4,4,3,4,5,5,5,5,2,5,2,4,5,2,3,3,0,1,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,1.0873,1.0853,1.0609,1,18,-0.605208346226583,1.14645059101092,0,1,0.327894370585159,1.48786136618233,0.383609776565159,2.60681573069904
"female",44,"spain","3","0","1",4,4,4,4,5,4,5,2,3,8,3,4,5,5,35,2,3,4,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9624,0.9545,0.9564,0,21,0.230219397408275,-0.504331780470674,0,0,0.198147010267064,1.24711139423831,0.300861475297708,1.43033170776252
"male",68,"spain","3","0","5",0,2,2,3,2,3,0,0,0,10,1,1,3,3,10,3,4,5,1,1,0,0,0,1,0,3,1,1,0.25,NA,NA,NA,NA,2,0.7618,0.7569,0.7187,0,12,0.231583256036239,-0.272660516786574,0,0,0.380198589875896,1.61342001432325,0.41400787847114,1.70650758476238
"male",37,"romania","3","1","2",8,3,3,4,4,3,3,5,5,6,6,6,1,3,25,2,3,2,0,0,0,1,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.6422,0.6473,0.6592,0,17,-1.35759211319193,-0.504331780470674,0,0,0.318537091798412,1.46743129811576,0.415806365273603,1.71176120477304
"female",44,"spain","4","1","2",7,3,4,3,3,4,5,5,5,5,2,4,5,5,5,3,2,2,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,0.8101,0.8036,0.7753,0,17,0.729090370818878,-0.504331780470674,1,0,0.222876165204356,4.48679650909775,0.344690729214263,1.52599702854954
"male",67,"hungary","6","1","3",8,4,3,4,3,3,3,3,2,9,4,7,2,2,9,5,3,3,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,1.1674,1.1689,1.1579,1,17,0.729090370818878,0.543292489902306,1,1,0.721822070970524,1.3853829637759,0.605717323288305,1.65093511701337
"male",72,"sweden","4","0","3",8,4,4,3,3,3,6,6,2,8,5,4,3,4,3,4,4,4,1,1,1,1,1,1,0,3,4,1,1,NA,NA,NA,NA,2,0.9354,0.9243,0.8814,0,17,0.729090370818878,0.0848716597143804,1,0,0.598683351981125,1.67033206567522,0.541312534148147,2.18013369548446
"female",34,"romania","3","0","4",5,3,3,4,3,3,5,5,5,5,4,5,4,5,10,3,3,2,0,0,1,1,1,0,0,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,0.9015,0.8985,0.9229,0,16,-0.94861939049062,-0.504331780470674,0,0,0.0673603846310537,1.07222552368677,0.22654923802765,1.29290712371908
"male",52,"uk","2","1","1",7,3,3,3,3,3,4,4,4,6,1,1,1,1,35,3,3,3,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,1.1342,1.1367,1.1376,0,15,0.729090370818878,-0.941440527749612,1,0,0.336873150060421,2.96847641262191,0.422418327691697,1.73135687634184
"female",51,"poland","7","1","1",1,4,5,5,4,5,8,7,5,5,3,2,4,5,5,1,3,2,1,1,1,0,1,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1.1427,1.15,1.121,1,23,0.729090370818878,-0.941440527749612,1,0,0.406344986949634,2.46096305384949,0.361794305200496,1.56689294399693
"female",60,"poland","3","0","2",10,3,2,3,4,4,0,3,0,3,5,7,4,4,15,4,4,4,0,0,1,1,0,0,1,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,0.7744,0.7687,0.7377,0,16,-0.94861939049062,0.543292489902306,0,1,0.24094449583489,1.31742671584986,0.397584021496583,2.5151916222282
"female",53,"spain","4","0","1",5,3,5,3,3,3,5,5,3,10,3,4,3,5,30,3,4,5,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.9513,0.9437,0.9324,0,17,-0.94861939049062,-0.941440527749612,0,0,0.257888175492187,1.34750581647614,0.331943933937307,1.4968803530124
"male",49,"uk","3","1","3",8,2,3,3,2,4,5,2,1,8,2,2,2,1,30,5,5,5,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,1.0573,1.0597,1.0403,0,14,0.729090370818878,-0.941440527749612,1,0,0.471723794615916,2.11988458376202,0.502304520426236,2.00926076494892
"female",43,"uk","3","1","66",6,3,3,3,3,3,5,3,3,10,2,2,1,2,2,5,4,5,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.954,0.9627,0.9569,0,15,-0.94861939049062,-0.941440527749612,0,0,0.17484861679188,1.21189883498963,0.297590665060282,1.42367128433141
"male",52,"hungary","2","1","5",3,1,2,1,1,1,4,4,3,5,4,4,4,4,1,3,2,2,1,0,1,0,1,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.0417,1.0435,1.0383,0,6,0.230219397408275,0.19884063021269,0,0,0.255248400250729,1.34272957632674,0.38057755656418,1.61440711520427
"male",36,"uk","2","1","1",5,3,3,3,3,3,3,2,1,6,5,5,4,4,15,3,3,4,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.9626,0.9631,0.9797,0,15,-0.94861939049062,-0.941440527749612,0,0,0.260998511015988,1.35317724646917,0.350382713448831,1.53936790276783
"female",24,"poland","6","1","1",5,3,2,4,3,3,0,0,5,10,5,7,1,4,5,3,5,5,0,0,1,1,0,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1.0846,1.1059,1.1869,1,15,-0.94861939049062,-0.504331780470674,0,0,0.262699291210319,1.35629870971039,0.316621407397712,1.46331771411221
"male",55,"sweden","3","1","7",5,3,4,4,2,2,3,4,4,7,5,4,1,2,20,3,3,3,0,0,1,1,1,1,1,1,4,0.333333333333333,1,NA,NA,NA,NA,2,1.0964,1.0929,1.0642,0,15,-0.94861939049062,1.14645059101092,0,1,0.368886796251196,1.58450178836382,0.528908492638296,1.89068622251046
"male",38,"poland","6","1","1",5,2,2,2,1,1,1,5,2,4,5,2,4,6,50,4,4,2,1,1,0,1,0,0,0,3,1,1,0.25,NA,1,NA,NA,2,0.8826,0.8874,1,1,8,0.231583256036239,-0.504331780470674,0,0,0.51263489909615,2.05184983115417,0.44069466404958,1.78793216463904
"male",49,"germany","3","1","1",7,2,3,2,1,1,2,3,1,10,5,4,1,1,25,4,1,2,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,0.9921,0.9919,0.9837,0,9,0.230219397408275,-0.941440527749612,0,0,0.409418207845658,1.69324556443261,0.456798576686971,1.84093773889788
"female",44,"romania","6","1","4",5,3,3,3,2,3,3,0,2,7,4,4,4,4,30,3,3,3,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,0.9163,0.912,0.8979,1,14,-1.35759211319193,-0.941440527749612,0,0,0.167015669125235,1.20050277410362,0.314749015383245,1.45931931868624
"female",41,"sweden","4","0","1",0,3,3,3,3,2,3,3,2,2,3,5,2,4,30,5,4,3,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1.066,1.0494,1.0114,0,14,-0.94861939049062,-0.941440527749612,0,0,0.206009623337607,1.25946110858873,0.255136488409306,1.34252783824039
"female",49,"romania","5","1","4",6,3,3,4,3,4,7,5,5,6,1,2,5,5,5,3,2,2,0,0,1,1,0,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1.0362,1.0342,1.0131,0,17,-0.94861939049062,-0.504331780470674,0,0,0.152979265180412,1.18060864261251,0.335262380822959,1.50435295242959
"female",50,"hungary","7","1","2",8,3,3,3,2,4,5,5,4,7,3,6,1,2,4,4,4,4,1,0,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,0.9106,0.9102,0.8872,1,15,0.230219397408275,1.14645059101092,0,1,0.378129338714186,1.60805142010132,0.416968145702686,2.39826473630203
"male",41,"spain","6","1","1",2,3,3,3,3,3,7,5,5,6,1,1,4,4,1,2,2,2,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,0.8896,0.8883,0.8878,1,15,0.729090370818878,-0.504331780470674,1,0,0.524948849133785,1.90494750421892,0.420739550619331,1.7263391641345
"male",43,"germany","2","1","1",5,4,3,2,3,2,3,2,5,4,3,4,3,3,100,3,4,3,1,0,0,0,0,0,0,2,0,0.666666666666667,0,NA,NA,NA,NA,2,0.9583,0.9607,0.9386,0,14,-0.155671114193257,-0.941440527749612,0,0,0.291806693518364,1.41204384572354,0.372842487175404,1.59449576789122
"female",20,"hungary","3","1","2",5,4,3,4,4,4,6,6,3,7,3,5,3,4,10,3,2,3,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,0.8474,0.8505,0.889,0,19,-1.35759211319193,-0.941440527749612,0,0,0.127210856330222,1.14575210662606,0.261957301034913,1.35493515673584
"male",50,"romania","7","1","4",5,3,4,5,3,4,5,5,5,7,2,4,3,4,2,4,1,1,0,0,0,1,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.4809,0.4808,0.4768,1,19,-1.35759211319193,-0.504331780470674,0,0,0.349786226524636,1.53795573208953,0.409097833140376,1.69232752236219
"male",59,"romania","4","0","4",5,2,4,4,2,3,7,10,5,6,7,7,7,1,12,4,3,3,0,1,0,1,1,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.592,0.5897,0.5719,0,15,-0.947460262711766,-0.504331780470674,0,0,0.237575514749505,1.31160530563423,0.362082426593759,1.56760064573919
"female",28,"poland","6","0","2",7,4,3,4,3,3,3,3,5,6,4,5,3,4,15,3,3,3,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1.1739,1.1727,1.1666,1,17,0.230219397408275,-0.504331780470674,0,0,0.231716125536932,1.30160222443673,0.307117822873051,1.44324682177065
"male",25,"spain","7","1","1",4,4,4,4,4,4,6,5,4,6,2,2,5,4,15,3,3,2,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,0.8193,0.8181,0.8589,1,20,0.729090370818878,-0.941440527749612,1,0,0.459903317584631,2.17437005075742,0.384717111023993,1.62526866570963
"male",64,"uk","3","1","1",6,3,3,3,3,2,5,3,5,4,4,3,5,4,35,3,4,4,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.0447,1.0433,1.0097,0,14,0.230219397408275,-0.504331780470674,0,0,0.489599277671776,1.95924487614053,0.498565526801243,1.99427852181919
"male",40,"germany","3","1","1",5,4,4,4,4,3,7,5,5,6,1,2,2,2,15,1,3,3,0,1,1,0,1,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9868,0.9821,0.9725,0,19,-0.605208346226583,-0.941440527749612,0,0,0.359914177586823,1.56229050071741,0.406024251578107,1.68357041959517
"male",24,"poland","3","1","2",7,4,3,3,4,4,4,5,4,6,3,3,3,3,10,3,4,4,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,0.8853,0.8928,0.9639,0,18,-1.35759211319193,-0.941440527749612,0,0,0.258768399834702,1.34910600111624,0.363136664193306,1.57019558793306
"female",60,"spain","4","1","2",3,3,3,3,3,3,4,3,0,8,5,6,3,3,5,2,4,3,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,0.9456,0.9353,0.9079,0,15,0.729090370818878,-0.504331780470674,1,0,0.285174138526671,3.5066293359083,0.357976082852673,1.55757437268576
"female",66,"poland","3","1","2",6,5,4,4,5,4,10,9,10,4,1,1,4,5,10,2,1,1,1,0,1,0,1,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1.2663,1.2766,1.206,0,22,0.230219397408275,0.75718841640067,0,1,0.287569404884384,1.40364550154912,0.412101860402348,2.42658453185256
"male",43,"poland","2","1","1",5,5,4,4,5,3,8,6,7,4,2,3,4,5,15,4,3,3,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1.0109,1.0064,1.0032,0,21,0.729090370818878,-0.504331780470674,1,0,0.291806693518364,3.42692618850797,0.372842487175404,1.59449576789122
"female",28,"romania","7","1","4",7,3,4,4,4,4,8,6,4,5,1,2,1,3,10,3,3,2,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,0.8515,0.8551,0.8632,1,19,0.729090370818878,-0.941440527749612,1,0,0.133826921180481,7.47233808548418,0.283362065111948,1.39540478017845
"male",75,"spain","6","0","2",7,3,3,3,3,3,6,3,3,7,4,4,4,4,5,2,3,4,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1.1681,1.1719,1.1378,1,15,0.729090370818878,1.14645059101092,1,1,0.648087438454662,1.54300167024447,0.543922607404846,1.83849684934256
"female",46,"germany","6","1","3",6,4,2,3,2,3,3,3,0,10,7,7,1,1,15,4,3,2,1,0,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,0.9836,0.9843,0.9659,1,14,0.230219397408275,1.14645059101092,0,1,0.426942066620242,1.74502426674776,0.430199528625982,2.32450277942867
"female",42,"uk","4","0","1",5,2,2,2,2,2,1,0,1,8,5,5,2,2,5,5,3,4,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9828,0.9819,0.963,0,10,0.230219397408275,0.543292489902306,0,1,0.214295499931031,1.27274312405264,0.298944172444894,3.34510618428039
"male",48,"germany","7","1","3",9,4,2,3,4,2,6,5,6,5,4,4,4,4,30,3,4,3,1,0,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,0.9921,0.9919,0.9837,1,15,0.230219397408275,1.14645059101092,0,1,0.650504811808027,2.86126972211907,0.549034154758675,1.82138031183059
"male",43,"romania","6","1","1",9,3,3,3,3,3,5,5,5,5,1,1,1,4,6,1,1,1,1,0,1,1,0,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.7815,0.783,0.7737,1,15,0.230219397408275,1.14645059101092,0,1,0.54561904666647,2.20079647411182,0.498825869261876,2.00470757757556
"male",56,"spain","6","1","2",0,3,3,3,3,3,10,10,7,7,1,3,7,7,10,3,1,1,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.8199,0.8128,0.8001,1,15,0.230219397408275,0.543292489902306,0,1,0.570433989502113,2.32793092461145,0.44170272569074,2.2639661062453
"female",52,"uk","5","1","5",5,3,5,5,2,2,3,0,2,10,4,4,2,3,25,3,3,5,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.9256,0.9248,0.8892,0,17,-0.94861939049062,-0.941440527749612,0,0,0.267612470582296,1.36539736114167,0.399583184426902,1.66550964940164
"female",22,"hungary","3","0","5",8,4,4,4,3,3,5,2,0,8,4,5,3,3,20,3,3,3,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.929,0.9367,0.9677,0,18,0.230219397408275,0.543292489902306,0,1,0.0969720695063084,1.10738545977564,0.269921480589751,3.70478110084126
"female",63,"hungary","3","0","2",5,2,3,4,2,2,3,1,1,10,6,7,3,3,15,4,3,3,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,0.6709,0.6664,0.6397,0,13,0.729090370818878,0.543292489902306,1,1,0.247993836142816,4.03235828580882,0.359161665173941,2.78426150941165
"male",43,"hungary","2","1","1",9,1,1,3,1,3,0,0,0,10,7,7,1,1,1,5,1,1,1,0,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,1.0419,1.0451,1.0389,0,9,0.230219397408275,1.14645059101092,0,1,0.296440715676813,1.42134433058045,0.411950932829762,2.42747356616194
"female",26,"romania","4","0","4",9,3,5,5,3,3,8,7,7,5,5,7,5,5,50,3,4,4,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1.1141,1.1101,1.1334,0,19,-1.35759211319193,-0.941440527749612,0,0,0.0663184661354182,1.07102900049969,0.231948178059959,1.30199547925565
"female",38,"romania","8","1","4",5,2,3,3,2,3,5,5,3,7,3,3,3,4,0,1,3,3,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1.1141,1.1101,1.1334,1,13,-1.35759211319193,-0.941440527749612,0,0,0.172012887759663,1.2077482671128,0.291235168013667,1.41090521830418
"male",47,"hungary","3","1","5",7,3,5,5,3,3,5,5,5,5,4,4,2,4,2,3,3,3,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,0.9507,0.9597,0.9501,0,19,0.729090370818878,0.543292489902306,1,1,0.313964445476021,3.18507402481143,0.447407659620698,2.23509807777492
"male",65,"romania","7","1","3",7,2,2,3,2,2,3,3,2,8,2,2,1,4,3,4,5,4,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,2.6024,2.61,2.589,1,11,0.729090370818878,0.543292489902306,1,1,0.727997524680515,1.37363104419738,0.586869606049134,1.70395602309703
"male",37,"poland","6","1","1",5,4,4,4,4,4,5,5,7,5,1,4,4,5,1,3,2,2,1,1,1,1,1,1,0,3,4,1,1,NA,NA,NA,NA,2,0.9288,0.929,0.9889,1,20,0.729090370818878,0.0848716597143804,1,0,0.507131401607128,1.97187552738983,0.437270877425853,1.77705393213986
"male",74,"sweden","3","0","3",10,2,4,4,2,2,0,5,2,8,5,5,3,1,10,2,2,3,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,0.9961,0.9773,0.9016,0,14,0.729090370818878,-0.504331780470674,1,0,0.578844400844879,1.72757998270417,0.573919565207706,2.34697469853898
"male",46,"hungary","2","0","1",5,3,3,3,3,3,5,5,4,5,4,1,1,1,1,2,1,1,1,1,0,0,0,1,0,3,1,1,0.25,NA,NA,NA,NA,2,1.0515,1.0491,1.0535,0,15,0.231583256036239,-0.272660516786574,0,0,0.278677561617495,1.38634256580511,0.349937076465806,1.53831262143564
