x01_1,x01_2,x01_3,x01_4,x01_5,x01_6,eu_vote,party_id,income,gender,religion,age,ethnic_group,education,marital_status,social_class,region,wt_vote,ability
1,1,1,0,1,1,0,1,4,2,0,2,1,0,3,2,North West,0.873976184073377,0.10198396588856312
1,0,0,1,1,0,0,0,3,1,0,3,1,5,1,2,North West,0.73141495451831,0.009059745233523505
1,0,1,0,0,1,1,1,3,2,1,5,1,0,6,2,North West,0.387832090103632,-0.8119912597841162
1,0,1,1,0,0,0,1,4,1,0,2,1,0,2,2,North West,0.956501451475196,-0.44391011316283324
1,0,1,1,1,1,2,1,12,1,1,4,1,4,1,2,North West,1.17316363905712,0.4077488558446815
0,1,1,1,1,1,1,2,2,2,1,8,1,4,1,1,North West,0.819335744991702,1.0073761227189837
1,1,1,0,1,1,1,0,6,1,1,6,1,0,1,2,North West,0.997080413401538,0.10198396588856312
1,1,1,0,1,1,0,1,12,1,1,4,3,4,1,1,North West,0.782109092704748,0.10198396588856312
0,0,0,0,0,0,2,1,3,2,1,6,1,0,3,2,North West,0.397700051202641,-1.3322879951954447
1,0,1,0,1,0,2,1,11,2,1,5,1,4,1,2,North West,0.652987359326016,-0.7159648149255413
1,1,1,1,1,1,2,1,5,1,0,7,1,2,1,2,North West,0.953331001035853,1.0073761227189837
1,1,1,1,1,1,2,1,4,1,0,6,1,4,6,2,North West,0.30842354032828,1.0073761227189837
1,1,0,1,1,1,1,1,2,1,1,6,1,4,1,2,North West,0.616847080656561,1.0073761227189837
1,1,1,1,0,1,1,2,4,2,1,7,1,0,1,2,North West,0.997737253281627,0.3719916958057807
1,0,1,1,1,0,1,1,8,1,1,6,1,0,1,2,North West,0.870505817341926,0.009059745233523505
1,0,1,0,0,1,1,1,6,2,1,4,1,3,1,2,North West,0.887408595447301,-0.8119912597841162
1,1,1,1,1,1,0,1,4,1,0,4,1,3,1,2,North West,1.66381156160779,1.0073761227189837
1,1,1,0,0,1,1,0,12,2,0,7,1,1,1,2,North West,0.871079274536546,-0.350184702862402
1,1,0,1,1,0,0,1,11,2,0,5,1,0,1,2,North West,1.55132836041453,0.4681354858055186
0,0,1,0,1,1,1,1,10,2,1,1,1,4,2,2,North West,2.36901789584922,-0.31929598673165877
0,0,1,0,0,0,0,1,9,2,1,2,1,3,1,2,North West,1.49724913176469,-1.3322879951954447
1,1,1,1,1,1,2,2,15,1,0,3,1,4,1,2,North West,0.777980678885454,1.0073761227189837
1,0,1,0,0,1,0,0,13,2,1,3,1,3,6,1,North West,0.48077944361947,-0.8119912597841162
0,0,1,0,0,0,0,0,6,2,0,2,1,4,3,1,North West,0.625573636254034,-1.3322879951954447
1,1,1,1,1,1,2,2,5,1,1,7,1,4,4,1,North West,0.391434800789642,1.0073761227189837
1,1,1,1,1,1,1,2,3,2,1,5,1,2,1,2,North West,0.888448469906134,1.0073761227189837
1,1,1,1,1,1,2,0,5,2,1,6,1,0,4,2,North West,0.45552703217282,1.0073761227189837
1,0,1,1,1,1,2,1,5,2,1,3,1,3,3,2,North West,0.419746789630917,0.4077488558446815
0,0,1,1,1,1,1,0,5,2,0,3,1,1,3,2,North West,0.71908769116201,0.4077488558446815
1,1,1,0,1,1,2,1,5,1,1,4,3,4,1,1,North West,0.782109092704748,0.10198396588856312
0,0,0,0,0,0,0,0,13,1,1,4,3,3,1,2,North West,1.66381156160779,-1.3322879951954447
1,1,1,0,1,0,1,0,6,2,1,6,1,4,1,2,North West,0.645579878636425,-0.26893785481927324
1,1,1,1,1,1,1,0,8,1,1,4,1,4,6,2,North West,0.393720766045094,1.0073761227189837
0,0,0,0,0,0,0,0,6,2,1,1,3,2,1,2,North West,1.64560454939603,-1.3322879951954447
1,0,1,0,0,0,0,1,5,2,1,2,3,3,3,1,North West,0.748624565882347,-1.3322879951954447
1,0,1,0,1,0,2,0,5,2,1,5,4,4,3,2,North West,0.373967004707003,-0.7159648149255413
1,1,1,1,0,1,2,1,14,1,0,1,2,4,3,2,North West,0.908052911653963,0.3719916958057807
1,0,1,0,0,1,1,1,9,2,0,4,1,2,1,2,North West,1.7748171908946,-0.8119912597841162
1,0,1,0,0,0,0,0,4,1,1,2,3,3,3,2,North West,0.819313497238657,-1.3322879951954447
1,0,1,1,1,1,2,1,5,1,1,3,3,5,1,1,North West,1.25302087810703,0.4077488558446815
1,0,1,1,1,1,2,1,2,2,1,6,1,4,1,2,North West,0.563626596569784,0.4077488558446815
1,0,0,1,1,0,2,0,6,2,1,5,1,2,1,2,North West,1.1634962703109,0.009059745233523505
1,0,1,1,1,0,0,0,5,1,1,3,3,3,1,2,North West,0.786987600884858,0.009059745233523505
1,0,1,1,1,1,2,2,15,1,1,3,1,5,1,1,North West,0.837765251754463,0.4077488558446815
1,0,1,0,1,1,2,1,13,2,0,4,1,1,1,2,North West,1.33111289317095,-0.31929598673165877
1,1,1,1,0,1,1,2,5,2,1,7,1,0,1,2,North West,0.997737253281627,0.3719916958057807
1,1,1,1,1,1,0,2,8,1,1,5,1,4,6,2,North West,0.612146379697134,1.0073761227189837
1,1,1,0,1,1,1,1,6,1,0,5,1,2,1,2,North West,0.486170141997134,0.10198396588856312
1,0,1,1,0,1,2,1,14,2,0,2,1,4,3,2,North West,0.730321291054362,-0.07169754637681017
1,0,1,1,1,1,1,1,9,2,1,3,1,4,1,2,North West,0.668309755242114,0.4077488558446815
1,0,1,0,0,0,1,0,10,1,0,2,1,0,3,1,North West,1.63862699447731,-1.3322879951954447
1,0,1,0,1,1,1,1,11,2,0,3,1,3,1,2,North West,0.839493579261834,-0.31929598673165877
1,0,1,0,0,1,2,1,12,2,1,4,1,3,1,1,North West,0.44370429772365,-0.8119912597841162
1,1,0,1,1,1,1,2,5,1,1,7,1,0,1,2,North West,1.09194866902074,1.0073761227189837
0,0,0,0,0,0,1,2,5,2,0,4,1,0,6,2,North West,0.508220457335051,-1.3322879951954447
1,0,1,0,0,0,0,0,7,2,0,4,1,2,6,2,North West,0.760130409310127,-1.3322879951954447
1,0,1,0,0,0,0,2,7,1,1,2,3,0,1,2,North West,1.63862699447731,-1.3322879951954447
1,1,1,1,1,1,1,2,8,2,1,5,1,4,1,1,North West,0.747934009414005,1.0073761227189837
1,1,1,1,1,1,2,2,15,1,1,3,1,4,1,1,North West,0.837765251754463,1.0073761227189837
1,1,1,0,0,0,1,0,5,2,1,3,1,3,6,2,North West,0.71908769116201,-0.7517599917374171
1,1,1,1,1,1,2,2,11,2,1,6,1,5,1,1,North West,0.645579878636425,1.0073761227189837
1,1,1,1,1,0,1,2,5,2,0,5,1,4,1,2,North West,0.747934009414005,0.4681354858055186
1,0,1,0,0,0,1,2,6,1,0,5,1,2,1,2,North West,0.972340283994269,-1.3322879951954447
1,1,1,1,1,1,1,2,5,2,1,7,1,2,4,1,North West,0.498868626640813,1.0073761227189837
1,0,1,0,1,0,1,2,7,1,0,6,1,0,1,2,North West,0.997080413401538,-0.7159648149255413
1,0,0,0,0,0,0,2,14,2,1,6,1,0,4,1,North West,0.45552703217282,-1.3322879951954447
1,1,1,1,1,1,1,2,9,1,0,4,1,0,1,2,North West,0.485601109655435,1.0073761227189837
1,0,1,0,1,0,2,0,3,2,0,3,1,4,1,2,North West,0.572456217355072,-0.7159648149255413
1,1,1,1,1,1,1,1,5,1,0,4,1,4,2,2,North West,0.782109092704748,1.0073761227189837
1,1,1,1,1,1,2,1,5,1,1,6,1,0,1,2,North West,0.870505817341926,1.0073761227189837
1,0,1,1,0,1,1,2,5,1,0,1,1,3,3,2,North West,0.525638354585757,-0.07169754637681017
0,0,0,0,1,1,2,1,9,1,1,4,1,0,6,1,North West,0.485601109655435,-0.31929598673165877
1,0,1,0,0,1,2,1,7,2,1,5,1,4,1,2,North West,0.652987359326016,-0.8119912597841162
1,1,0,1,1,0,0,0,9,1,1,7,1,0,1,2,North West,1.63319554879937,0.4681354858055186
1,1,1,0,1,0,1,1,12,1,0,5,1,3,1,2,North West,0.848906329194979,-0.26893785481927324
1,1,1,1,0,1,2,2,12,2,0,4,1,4,1,1,North West,1.22426595191406,0.3719916958057807
1,0,1,0,0,1,0,2,6,1,0,1,1,3,3,2,North West,1.20413602631723,-0.8119912597841162
1,0,1,1,1,1,2,2,9,1,1,3,1,4,1,2,North West,0.837765251754463,0.4077488558446815
1,0,1,1,1,1,2,2,13,2,1,4,1,4,1,1,North West,0.81853981153863,0.4077488558446815
1,0,1,0,1,1,1,2,10,2,1,6,1,0,1,2,North West,0.91105406434564,-0.31929598673165877
1,1,1,1,1,0,1,2,8,1,1,4,1,3,1,1,North West,1.11241842505299,0.4681354858055186
1,1,1,0,0,0,1,0,6,2,1,5,1,2,3,2,North West,0.775664180207263,-0.7517599917374171
0,0,1,1,1,1,0,1,14,2,0,1,1,3,3,1,North West,1.4408615981762,0.4077488558446815
1,1,1,1,1,1,2,1,5,1,0,6,1,4,3,1,North West,0.30842354032828,1.0073761227189837
1,1,1,0,0,1,1,0,7,1,1,3,1,3,3,2,North West,0.52617707901163,-0.350184702862402
1,1,1,0,0,0,0,1,2,2,1,3,1,0,1,2,North West,0.839493579261834,-0.7517599917374171
1,0,1,0,1,0,2,0,1,1,1,3,1,0,4,2,North West,0.459381412045798,-0.7159648149255413
1,0,1,0,1,0,2,1,1,2,1,1,3,4,1,1,North West,0.276569233094234,-0.7159648149255413
0,0,0,0,1,1,1,0,3,2,0,1,1,3,3,2,North West,0.822802274698017,-0.31929598673165877
1,0,1,0,0,1,1,2,4,2,1,6,1,4,1,2,North West,0.599510031246266,-0.8119912597841162
1,1,0,0,0,1,0,0,9,1,1,5,1,4,5,1,North West,1.22429275939427,-0.350184702862402
1,0,0,1,1,1,1,2,4,1,1,6,1,2,1,1,North West,0.997080413401538,0.4077488558446815
1,0,1,0,1,1,1,2,13,1,0,4,1,0,1,1,North West,1.11241842505299,-0.31929598673165877
1,1,0,1,1,1,1,3,5,1,1,6,1,4,1,2,North West,0.706538807591899,1.0073761227189837
1,0,0,0,0,0,1,0,11,1,0,4,1,4,1,1,North West,0.895830495263472,-1.3322879951954447
1,1,1,1,1,1,1,2,7,1,1,5,1,5,2,1,North West,0.359759106382528,1.0073761227189837
1,1,1,1,0,0,1,2,7,1,1,6,1,3,2,1,North West,0.997080413401538,-0.021614839243643102
1,0,1,1,1,1,0,1,3,2,1,4,1,0,6,2,North West,0.760130409310127,0.4077488558446815
1,1,1,0,0,1,1,0,3,2,1,5,1,3,3,2,North West,0.390476339008927,-0.350184702862402
1,0,1,1,1,1,2,1,4,2,0,3,1,4,3,2,North West,0.334154877621057,0.4077488558446815
1,0,1,0,1,1,1,1,5,2,1,4,1,3,1,1,North West,0.44370429772365,-0.31929598673165877
1,1,1,1,0,1,1,2,6,1,1,6,1,0,1,2,North West,0.997080413401538,0.3719916958057807
1,1,1,1,1,1,2,1,12,1,0,6,1,4,4,2,North West,0.30842354032828,1.0073761227189837
1,1,1,1,1,1,2,2,7,2,1,6,1,2,1,2,North West,0.91105406434564,1.0073761227189837
1,0,1,0,0,0,2,1,9,2,1,3,1,4,1,2,North West,0.668309755242114,-1.3322879951954447
1,1,1,0,1,0,1,2,3,1,1,3,1,3,6,2,North West,0.786987600884858,-0.26893785481927324
1,1,1,0,1,1,1,2,9,2,0,7,1,4,1,1,North West,0.819335744991702,0.10198396588856312
1,0,1,0,1,1,2,1,8,1,0,8,1,1,4,1,North West,0.507012534271239,-0.31929598673165877
1,0,0,1,0,0,2,1,11,1,1,6,1,2,1,4,North West,0.870505817341926,-0.44391011316283324
1,0,1,1,1,1,2,1,15,1,0,2,1,5,2,1,North West,0.915500328197583,0.4077488558446815
1,0,1,1,1,1,2,1,3,1,1,6,1,3,1,2,North West,0.870505817341926,0.4077488558446815
1,1,1,1,1,0,2,2,6,1,0,6,1,4,1,1,North West,0.706538807591899,0.4681354858055186
1,1,1,1,1,1,2,2,6,1,1,6,1,2,1,1,North West,0.997080413401538,1.0073761227189837
1,0,1,0,1,1,1,0,4,1,1,6,1,0,1,1,North West,0.997080413401538,-0.31929598673165877
1,1,1,1,1,0,1,1,5,1,1,5,1,4,4,2,North West,0.357322870103433,0.4681354858055186
1,1,1,0,1,1,0,1,4,2,0,1,2,2,3,2,North West,0.480287199392066,0.10198396588856312
1,0,1,0,1,1,1,6,4,1,1,6,1,4,3,2,North West,0.306298402755334,-0.31929598673165877
1,1,1,1,1,1,2,1,4,2,0,5,1,2,1,2,North West,0.387832090103632,1.0073761227189837
1,0,0,1,1,1,2,1,3,1,1,5,1,0,5,2,North West,0.848906329194979,0.4077488558446815
0,0,1,0,1,1,1,2,6,1,0,6,1,0,4,1,North West,0.498540206700769,-0.31929598673165877
1,0,1,1,1,1,2,1,14,2,0,2,1,4,3,2,North West,0.365160645527181,0.4077488558446815
1,0,1,1,0,1,0,0,2,1,1,1,1,0,2,2,North West,1.8009908836593,-0.07169754637681017
1,1,1,1,1,1,1,2,6,2,1,5,1,0,1,2,North West,0.888448469906134,1.0073761227189837
1,0,0,0,1,1,1,1,3,2,0,2,1,0,3,1,North West,0.748624565882347,-0.31929598673165877
1,1,0,1,1,0,0,0,2,2,1,2,1,0,3,2,North West,0.748624565882347,0.4681354858055186
1,0,1,0,0,0,0,1,3,2,0,5,1,0,3,2,North West,0.664413139350942,-1.3322879951954447
1,1,1,1,0,1,2,1,6,1,1,3,4,4,3,2,North West,0.365707477259155,0.3719916958057807
1,1,1,0,0,1,1,2,10,1,1,4,1,3,1,2,North West,1.11241842505299,-0.350184702862402
1,1,1,0,1,1,1,2,5,1,0,6,1,2,1,2,North West,0.498540206700769,0.10198396588856312
1,1,1,1,1,1,2,1,12,1,0,4,1,4,1,2,North West,0.782109092704748,1.0073761227189837
0,0,1,0,0,0,0,0,3,2,0,2,1,3,3,2,North West,0.748624565882347,-1.3322879951954447
1,1,1,1,1,1,2,2,11,1,1,5,1,3,1,2,North West,0.972340283994269,1.0073761227189837
1,1,1,0,0,1,2,3,11,1,0,2,1,4,3,2,North West,0.850168427682364,-0.350184702862402
1,0,1,0,0,0,1,1,4,2,1,6,1,0,4,2,North West,0.397700051202641,-1.3322879951954447
0,0,1,0,0,0,2,1,4,2,1,5,3,0,1,2,North West,0.775664180207263,-1.3322879951954447
1,1,1,1,1,1,2,6,15,1,0,2,1,4,1,1,North West,0.799281934298209,1.0073761227189837
1,0,1,0,0,0,0,1,7,2,0,4,1,3,6,2,North West,0.44370429772365,-1.3322879951954447
0,0,0,0,0,0,1,1,3,1,1,6,4,3,1,2,North West,1.30575872601289,-1.3322879951954447
1,1,1,0,1,1,2,1,11,1,1,3,4,4,1,2,North West,1.46282990903662,0.10198396588856312
1,0,1,0,1,0,0,1,8,2,0,1,1,3,3,1,North West,1.4408615981762,-0.7159648149255413
0,1,1,1,1,1,2,1,12,2,0,3,1,4,1,2,North West,0.668309755242114,1.0073761227189837
1,0,1,0,1,0,0,1,10,2,0,3,1,5,2,2,North West,1.71736865206522,-0.7159648149255413
1,1,1,1,0,1,1,1,6,1,1,7,1,0,1,1,North West,0.953331001035853,0.3719916958057807
1,1,1,1,1,1,1,2,5,1,1,7,1,2,1,2,North West,1.09194866902074,1.0073761227189837
1,0,1,0,0,0,1,1,13,2,0,3,1,2,2,2,North West,0.839493579261834,-1.3322879951954447
1,0,1,1,1,1,2,1,12,2,1,4,1,2,1,2,North West,1.33111289317095,0.4077488558446815
1,0,1,0,0,1,2,1,6,2,0,1,1,2,2,2,North West,0.960574398784132,-0.8119912597841162
1,1,1,0,1,0,2,1,3,2,1,7,1,4,6,1,North West,0.357662492806499,-0.26893785481927324
1,1,1,1,1,1,2,1,13,1,0,4,1,5,1,2,North West,0.782109092704748,1.0073761227189837
1,1,1,0,0,0,1,1,10,2,1,6,1,3,1,2,North West,0.795400102405283,-0.7517599917374171
1,1,1,1,1,1,1,2,4,2,1,6,1,4,4,1,North West,0.322789939318212,1.0073761227189837
0,0,0,1,0,0,2,0,13,1,0,2,1,0,3,2,North West,1.63862699447731,-0.44391011316283324
1,0,1,0,1,0,0,1,12,1,1,4,1,1,6,2,North West,0.831905780803896,-0.7159648149255413
0,1,1,0,1,1,2,2,15,1,0,2,3,4,1,1,North West,0.915500328197583,0.10198396588856312
1,1,1,1,1,0,0,0,1,1,1,6,1,4,3,1,North West,0.52837467014266,0.4681354858055186
1,1,0,1,1,0,2,0,9,1,0,4,1,4,6,2,North West,0.669933678592746,0.4681354858055186
1,0,1,0,1,1,2,1,8,2,1,6,1,1,1,1,North West,1.36658109651846,-0.31929598673165877
0,0,0,0,0,0,0,3,6,1,1,3,1,4,1,2,North West,1.25302087810703,-1.3322879951954447
1,1,0,1,0,0,0,1,9,1,1,5,1,0,1,2,North West,0.848906329194979,-0.021614839243643102
1,0,1,0,1,0,2,1,6,2,1,2,1,4,3,2,North West,0.365160645527181,-0.7159648149255413
1,1,1,1,1,1,2,3,14,2,1,3,1,5,1,1,North West,0.668309755242114,1.0073761227189837
1,1,1,1,1,1,2,1,13,2,1,5,1,5,1,2,North West,0.652987359326016,1.0073761227189837
0,1,1,0,0,0,1,2,4,2,1,8,1,3,4,1,North West,0.746143150846182,-0.7517599917374171
0,0,0,1,0,0,2,2,14,1,1,5,1,0,3,2,North West,0.486170141997134,-0.44391011316283324
1,0,1,0,0,1,1,2,5,1,0,4,1,2,1,2,North West,1.11241842505299,-0.8119912597841162
1,0,0,0,0,1,1,2,12,1,1,7,1,0,1,2,North West,1.09194866902074,-0.8119912597841162
1,0,1,0,1,1,1,1,8,1,1,8,1,0,4,2,North West,0.476665500517927,-0.31929598673165877
1,0,1,0,0,0,1,1,10,2,1,4,1,2,1,2,North West,1.33111289317095,-1.3322879951954447
1,0,1,0,0,0,1,1,7,2,0,2,1,4,3,2,North West,0.365160645527181,-1.3322879951954447
1,0,1,0,0,0,1,1,7,2,0,3,1,4,3,2,North West,0.668309755242114,-1.3322879951954447
0,0,1,0,0,1,1,1,13,1,1,2,1,4,1,1,North West,0.799281934298209,-0.8119912597841162
1,1,1,1,1,0,1,2,6,1,1,8,1,0,4,1,North West,0.545974334510371,0.4681354858055186
1,0,1,0,0,0,1,0,11,1,1,2,1,3,1,2,North West,1.63862699447731,-1.3322879951954447
0,0,0,0,0,0,0,0,9,1,0,2,1,0,2,2,North West,1.63862699447731,-1.3322879951954447
1,1,1,1,1,1,1,2,4,2,1,5,1,2,4,2,Scotland,0.555633395586296,1.0073761227189837
1,1,1,0,0,0,0,0,14,2,1,7,1,0,1,2,Scotland,0.93327202767747,-0.7517599917374171
0,1,1,1,1,1,2,4,7,2,1,5,1,0,1,2,Scotland,1.13293231140793,1.0073761227189837
1,1,1,1,1,1,1,4,3,1,0,5,1,0,3,2,Scotland,0.619954765377137,1.0073761227189837
1,1,1,1,1,1,1,4,7,2,1,4,1,0,3,2,Scotland,0.648072901171438,1.0073761227189837
1,0,1,1,1,1,1,2,15,1,1,6,1,0,1,2,Scotland,1.24714306915159,0.4077488558446815
1,1,1,1,1,1,0,2,10,2,0,3,1,4,1,2,Scotland,1.43205060348448,1.0073761227189837
0,0,1,1,1,1,1,2,7,2,1,5,1,2,4,1,Scotland,0.555633395586296,0.4077488558446815
1,1,1,0,1,1,1,1,7,2,1,5,1,0,3,2,Scotland,0.48509838992548,0.10198396588856312
1,1,1,1,1,1,1,2,12,2,1,6,1,0,6,2,Scotland,0.569770876400457,1.0073761227189837
1,0,1,0,1,0,0,0,1,1,1,3,1,0,1,2,Scotland,1.96872011276091,-0.7159648149255413
1,0,1,0,0,0,2,2,2,1,1,5,1,0,3,2,Scotland,0.608099121064566,-1.3322879951954447
0,0,0,0,1,1,0,4,5,2,0,3,1,2,1,1,Scotland,2.69829359224539,-0.31929598673165877
1,0,0,1,1,1,2,4,4,2,1,4,1,5,3,2,Scotland,0.521893070941888,0.4077488558446815
0,1,0,1,1,1,2,4,3,1,0,3,1,4,2,2,Scotland,1.06830205153902,1.0073761227189837
1,0,1,0,1,1,2,0,4,1,0,4,1,1,1,2,Scotland,1.41853446793735,-0.31929598673165877
1,0,1,0,0,1,2,4,7,2,0,4,1,0,1,2,Scotland,1.29614580234288,-0.8119912597841162
1,1,1,0,1,1,1,0,3,1,1,5,1,4,1,1,Scotland,1.02384781817904,0.10198396588856312
1,1,1,0,1,1,1,4,4,2,1,6,1,2,1,2,Scotland,0.580879264188356,0.10198396588856312
0,0,1,0,0,0,0,1,10,2,1,3,3,5,1,2,Scotland,0.716025301742239,-1.3322879951954447
1,1,1,1,1,0,1,2,6,1,1,7,1,0,4,2,Scotland,0.682901898450039,0.4681354858055186
1,1,1,1,1,1,2,1,11,2,0,5,1,3,1,2,Scotland,0.97019677985096,1.0073761227189837
1,0,1,0,0,1,1,2,6,1,1,6,1,0,4,2,Scotland,0.623571534575794,-0.8119912597841162
1,0,1,0,0,0,1,1,13,2,1,8,1,0,4,2,Scotland,0.544770745327215,-1.3322879951954447
1,0,1,0,1,0,1,4,12,2,0,4,1,5,1,2,Scotland,1.04378614188378,-0.7159648149255413
1,0,1,0,1,1,1,2,9,1,0,5,1,3,1,2,Scotland,1.21619824212913,-0.31929598673165877
1,1,1,1,1,1,2,0,5,1,0,5,1,5,4,2,Scotland,0.521904498718794,1.0073761227189837
1,0,1,0,1,1,1,1,4,2,1,5,1,0,3,2,Scotland,1.13293231140793,-0.31929598673165877
1,0,1,0,0,0,0,4,3,2,0,4,1,0,3,2,Scotland,1.90153443770581,-1.3322879951954447
1,1,1,0,0,0,2,2,3,1,0,7,1,0,1,2,Scotland,0.682901898450039,-0.7517599917374171
1,0,1,0,1,0,0,1,5,1,0,3,1,0,1,2,Scotland,1.96872011276091,-0.7159648149255413
1,0,1,1,1,1,2,1,11,1,0,5,1,4,4,2,Scotland,1.34081284190081,0.4077488558446815
1,1,1,1,1,1,2,4,12,1,1,3,1,4,1,2,Scotland,1.06830205153902,1.0073761227189837
1,0,1,0,0,1,2,1,6,2,1,3,1,4,2,2,Scotland,0.835918415499897,-0.8119912597841162
1,0,0,0,0,1,2,1,3,2,1,2,3,3,1,2,Scotland,1.09316493025093,-0.8119912597841162
0,0,0,0,0,0,0,4,2,1,1,5,1,0,6,2,Scotland,0.909515992763752,-1.3322879951954447
1,0,1,0,1,0,2,6,4,2,0,2,1,5,3,1,Scotland,0.453593970186564,-0.7159648149255413
1,1,1,1,1,1,2,3,14,1,1,3,1,4,1,1,Scotland,1.04787248175625,1.0073761227189837
1,0,1,0,1,1,1,2,15,1,0,3,1,5,1,1,Scotland,1.04787248175625,-0.31929598673165877
1,1,1,1,1,1,1,2,6,2,0,8,1,3,1,1,Scotland,1.24796464110605,1.0073761227189837
1,1,1,1,1,0,1,1,12,1,0,5,1,4,1,1,Scotland,0.893875227933871,0.4681354858055186
1,1,1,0,1,1,1,4,7,2,0,3,1,4,3,2,Scotland,0.48806541223845,0.10198396588856312
1,1,1,1,1,1,2,4,14,2,1,5,1,5,1,1,Scotland,0.953750988119245,1.0073761227189837
1,0,1,1,0,0,2,4,3,2,0,1,1,3,3,2,Scotland,0.701505755753085,-0.44391011316283324
1,1,1,0,1,1,2,4,9,1,1,4,1,5,1,1,Scotland,1.14234572741825,0.10198396588856312
1,1,1,0,1,1,2,4,3,1,1,5,1,3,6,2,Scotland,0.619954765377137,0.10198396588856312
1,0,1,1,1,1,2,3,15,1,0,3,1,4,1,1,Scotland,0.91485007522055,0.4077488558446815
1,1,1,1,0,1,2,2,2,2,1,8,1,0,4,2,Scotland,0.623982320553025,0.3719916958057807
1,1,1,1,0,1,2,3,6,2,1,2,1,4,1,1,Scotland,1.06670465061768,0.3719916958057807
1,0,1,1,1,1,2,3,14,2,1,3,1,5,1,1,Scotland,0.835918415499897,0.4077488558446815
1,0,0,0,0,1,2,0,9,2,1,3,1,0,1,2,Scotland,0.89943119741513,-0.8119912597841162
1,0,1,0,1,0,0,0,5,1,0,3,1,0,3,2,Scotland,0.984360056380456,-0.7159648149255413
0,0,0,0,0,0,0,0,1,1,0,1,1,0,3,1,Scotland,2.25267016378182,-1.3322879951954447
1,1,0,0,1,1,2,1,2,2,0,4,1,0,1,1,Scotland,0.950767218852904,0.10198396588856312
1,1,1,0,0,0,0,1,4,1,0,3,1,4,3,2,Scotland,0.457425037610275,-0.7517599917374171
1,1,1,1,0,1,2,1,14,1,0,8,1,0,3,4,Scotland,0.596210764231715,0.3719916958057807
1,0,0,0,0,0,2,0,12,1,0,2,1,0,3,2,Scotland,1.02479312180817,-1.3322879951954447
0,1,1,0,0,0,1,4,9,2,0,5,1,0,1,2,Scotland,0.566466155703963,-0.7517599917374171
1,1,0,0,0,0,0,4,12,1,0,5,1,0,3,2,Scotland,0.619954765377137,-0.7517599917374171
0,1,1,1,0,0,0,0,13,2,0,6,1,0,1,2,Scotland,0.497441185076077,-0.021614839243643102
1,1,1,0,1,0,2,0,6,1,1,1,1,0,3,4,Scotland,1.12633508189091,-0.26893785481927324
1,1,1,0,1,1,2,0,13,2,1,6,1,0,3,2,Scotland,0.580879264188356,0.10198396588856312
0,1,0,0,0,0,2,1,10,2,1,3,1,0,1,4,Scotland,0.525017132470752,-0.7517599917374171
1,1,1,0,1,0,0,1,9,2,0,5,1,0,3,2,Scotland,0.48509838992548,-0.26893785481927324
1,1,1,0,0,0,1,0,5,1,0,3,1,0,1,4,Scotland,0.984360056380456,-0.7517599917374171
1,0,1,1,1,0,1,0,10,1,0,2,1,0,1,2,Scotland,1.02479312180817,0.009059745233523505
0,0,0,0,1,0,1,0,12,1,0,5,1,0,3,2,Scotland,1.23990953075427,-0.7159648149255413
1,1,1,1,1,1,0,0,3,2,0,3,1,4,1,2,Scotland,0.716025301742239,1.0073761227189837
0,1,0,0,0,0,2,0,3,2,0,3,1,0,3,2,Scotland,0.89943119741513,-0.7517599917374171
1,0,1,1,0,0,0,1,13,2,0,5,1,0,3,2,Scotland,0.48509838992548,-0.44391011316283324
0,0,0,1,1,0,1,0,15,1,0,3,1,0,3,2,Scotland,0.984360056380456,0.009059745233523505
1,1,1,1,1,1,1,0,11,2,0,4,1,4,3,2,Scotland,0.893855655374693,1.0073761227189837
1,1,1,1,0,1,2,0,10,2,1,6,1,2,4,2,Scotland,0.569770876400457,0.3719916958057807
0,1,1,0,0,0,1,2,8,1,0,5,1,4,6,2,Scotland,0.765669553312217,-0.7517599917374171
1,0,0,1,1,1,2,0,3,1,0,1,1,3,3,4,Scotland,0.657465759020856,0.4077488558446815
1,1,1,1,1,1,1,0,14,1,0,4,1,4,2,4,Scotland,1.12050019064265,1.0073761227189837
1,0,1,0,0,1,2,4,13,2,0,3,1,4,2,2,Scotland,0.48806541223845,-0.8119912597841162
1,1,1,0,1,1,2,4,5,1,1,3,1,0,3,2,Scotland,1.34194167591396,0.10198396588856312
1,0,0,0,1,0,2,9,7,2,0,2,1,4,2,1,Scotland,0.533352325308841,-0.7159648149255413
1,1,1,1,1,1,2,4,13,2,0,5,1,5,5,2,Scotland,0.476875494059622,1.0073761227189837
1,0,1,1,1,1,2,0,2,2,1,4,1,5,1,1,Scotland,1.53130557596562,0.4077488558446815
1,0,1,0,1,1,2,1,9,2,0,3,1,4,1,1,Scotland,1.43205060348448,-0.31929598673165877
0,1,1,1,1,1,2,1,11,1,1,2,1,4,1,1,Scotland,0.999737745582064,1.0073761227189837
1,0,1,0,0,1,2,0,8,1,0,2,1,4,1,2,Scotland,1.71269709500398,-0.8119912597841162
1,1,1,1,1,1,2,1,12,1,1,5,1,3,1,2,Scotland,1.23990953075427,1.0073761227189837
1,0,1,0,0,0,0,0,4,2,0,2,1,0,2,2,Scotland,1.87275153776548,-1.3322879951954447
1,1,1,1,1,1,2,0,5,1,0,5,1,4,3,2,Scotland,0.511923909089522,1.0073761227189837
